Vgate,Vbias,VDD,W1,W2,Bandwidth,DCPowerConsumption,VoltageGain
0.9,0.55,1.5,5e-05,7e-06,3920000000.0,6.64e-05,-2.388
0.9,0.55,1.5,5e-05,8e-06,4230000000.0,7.55e-05,-2.393
0.9,0.55,1.5,4e-05,5e-06,3650000000.0,4.76e-05,-2.384
0.9,0.55,1.5,4e-05,2e-06,1810000000.0,1.97e-05,-2.357
0.9,0.55,1.5,4e-05,3e-06,2480000000.0,2.92e-05,-2.368
0.9,0.55,1.5,4e-05,4e-06,3120000000.0,3.84e-05,-2.377
0.9,0.55,1.5,4e-05,6e-06,4070000000.0,5.67e-05,-2.39
0.9,0.55,1.5,4e-05,7e-06,4460000000.0,6.57e-05,-2.397
0.9,0.55,1.5,4e-05,8e-06,4930000000.0,7.46e-05,-2.402
0.9,0.55,1.5,4.25e-05,5e-06,3520000000.0,4.77e-05,-2.382
0.9,0.55,1.5,4.25e-05,2e-06,1700000000.0,1.98e-05,-2.356
0.9,0.55,1.5,4.25e-05,3e-06,2390000000.0,2.92e-05,-2.366
0.9,0.55,1.5,4.25e-05,4e-06,2970000000.0,3.85e-05,-2.375
0.9,0.55,1.5,4.25e-05,6e-06,3930000000.0,5.68e-05,-2.389
0.9,0.55,1.5,4.25e-05,7e-06,4280000000.0,6.59e-05,-2.394
0.9,0.55,1.5,4.25e-05,8e-06,4730000000.0,7.48e-05,-2.399
0.9,0.55,1.5,4.5e-05,5e-06,3390000000.0,4.79e-05,-2.38
0.9,0.55,1.5,4.5e-05,2e-06,1620000000.0,1.98e-05,-2.354
0.9,0.55,1.5,4.5e-05,3e-06,2300000000.0,2.93e-05,-2.365
0.9,0.55,1.5,4.5e-05,4e-06,2820000000.0,3.86e-05,-2.373
0.9,0.55,1.5,4.5e-05,6e-06,3810000000.0,5.7e-05,-2.387
0.9,0.55,1.5,4.5e-05,7e-06,4160000000.0,6.6e-05,-2.392
0.9,0.55,1.5,4.5e-05,8e-06,4530000000.0,7.5e-05,-2.397
0.9,0.55,1.5,4.75e-05,5e-06,3260000000.0,4.8e-05,-2.379
0.9,0.55,1.5,4.75e-05,2e-06,1560000000.0,1.99e-05,-2.353
0.9,0.55,1.5,4.75e-05,3e-06,2220000000.0,2.94e-05,-2.363
0.9,0.55,1.5,4.75e-05,4e-06,2680000000.0,3.87e-05,-2.371
0.9,0.55,1.5,4.75e-05,6e-06,3690000000.0,5.71e-05,-2.385
0.9,0.55,1.5,4.75e-05,7e-06,4040000000.0,6.62e-05,-2.39
0.9,0.55,1.5,4.75e-05,8e-06,4350000000.0,7.52e-05,-2.395
0.9,0.55,1.5,5.25e-05,5e-06,3020000000.0,4.82e-05,-2.375
0.9,0.55,1.5,5.25e-05,2e-06,1460000000.0,2e-05,-2.351
0.9,0.55,1.5,5.25e-05,3e-06,2060000000.0,2.95e-05,-2.361
0.9,0.55,1.5,5.25e-05,4e-06,2530000000.0,3.89e-05,-2.368
0.9,0.55,1.5,5.25e-05,6e-06,3460000000.0,5.74e-05,-2.381
0.9,0.55,1.5,5.25e-05,7e-06,3820000000.0,6.65e-05,-2.386
0.9,0.55,1.5,5.25e-05,8e-06,4120000000.0,7.55e-05,-2.391
0.9,0.55,1.5,5.5e-05,5e-06,2900000000.0,4.83e-05,-2.374
0.9,0.55,1.5,5.5e-05,2e-06,1420000000.0,2e-05,-2.349
0.9,0.55,1.5,5.5e-05,3e-06,1980000000.0,2.96e-05,-2.359
0.9,0.55,1.5,5.5e-05,4e-06,2450000000.0,3.9e-05,-2.367
0.9,0.55,1.5,5.5e-05,6e-06,3350000000.0,5.75e-05,-2.38
0.9,0.55,1.5,5.5e-05,7e-06,3710000000.0,6.66e-05,-2.385
0.9,0.55,1.5,5.5e-05,8e-06,4010000000.0,7.57e-05,-2.39
0.9,0.55,1.5,5.75e-05,5e-06,2780000000.0,4.84e-05,-2.372
0.9,0.55,1.5,5.75e-05,2e-06,1370000000.0,2.01e-05,-2.348
0.9,0.55,1.5,5.75e-05,3e-06,1910000000.0,2.96e-05,-2.358
0.9,0.55,1.5,5.75e-05,4e-06,2380000000.0,3.9e-05,-2.366
0.9,0.55,1.5,5.75e-05,6e-06,3250000000.0,5.76e-05,-2.378
0.9,0.55,1.5,5.75e-05,7e-06,3610000000.0,6.67e-05,-2.383
0.9,0.55,1.5,5.75e-05,8e-06,3910000000.0,7.58e-05,-2.388
0.9,0.55,1.5,6e-05,5e-06,2680000000.0,4.85e-05,-2.371
0.9,0.55,1.5,6e-05,2e-06,1330000000.0,2.01e-05,-2.348
0.9,0.55,1.5,6e-05,3e-06,1840000000.0,2.97e-05,-2.357
0.9,0.55,1.5,6e-05,4e-06,2320000000.0,3.91e-05,-2.365
0.9,0.55,1.5,6e-05,6e-06,3140000000.0,5.77e-05,-2.377
0.9,0.55,1.5,6e-05,7e-06,3510000000.0,6.69e-05,-2.382
0.9,0.55,1.5,6e-05,8e-06,3810000000.0,7.6e-05,-2.387
0.9,0.55,1.6,5e-05,5e-06,3170000000.0,5.17e-05,-2.376
0.9,0.55,1.6,5e-05,2e-06,1520000000.0,2.14e-05,-2.351
0.9,0.55,1.6,5e-05,3e-06,2160000000.0,3.16e-05,-2.361
0.9,0.55,1.6,5e-05,4e-06,2620000000.0,4.17e-05,-2.37
0.9,0.55,1.6,5e-05,6e-06,3600000000.0,6.15e-05,-2.383
0.9,0.55,1.6,5e-05,7e-06,3950000000.0,7.13e-05,-2.388
0.9,0.55,1.6,5e-05,8e-06,4260000000.0,8.1e-05,-2.393
0.9,0.55,1.6,4e-05,5e-06,3680000000.0,5.11e-05,-2.384
0.9,0.55,1.6,4e-05,2e-06,1830000000.0,2.12e-05,-2.357
0.9,0.55,1.6,4e-05,3e-06,2500000000.0,3.13e-05,-2.368
0.9,0.55,1.6,4e-05,4e-06,3150000000.0,4.13e-05,-2.376
0.9,0.55,1.6,4e-05,6e-06,4100000000.0,6.09e-05,-2.391
0.9,0.55,1.6,4e-05,7e-06,4520000000.0,7.06e-05,-2.396
0.9,0.55,1.6,4e-05,8e-06,4980000000.0,8.02e-05,-2.402
0.9,0.55,1.6,4.25e-05,5e-06,3550000000.0,5.13e-05,-2.382
0.9,0.55,1.6,4.25e-05,2e-06,1720000000.0,2.13e-05,-2.355
0.9,0.55,1.6,4.25e-05,3e-06,2410000000.0,3.14e-05,-2.366
0.9,0.55,1.6,4.25e-05,4e-06,3000000000.0,4.14e-05,-2.375
0.9,0.55,1.6,4.25e-05,6e-06,3960000000.0,6.11e-05,-2.388
0.9,0.55,1.6,4.25e-05,7e-06,4320000000.0,7.07e-05,-2.394
0.9,0.55,1.6,4.25e-05,8e-06,4780000000.0,8.04e-05,-2.4
0.9,0.55,1.6,4.5e-05,5e-06,3420000000.0,5.14e-05,-2.38
0.9,0.55,1.6,4.5e-05,2e-06,1630000000.0,2.13e-05,-2.354
0.9,0.55,1.6,4.5e-05,3e-06,2320000000.0,3.15e-05,-2.364
0.9,0.55,1.6,4.5e-05,4e-06,2850000000.0,4.15e-05,-2.373
0.9,0.55,1.6,4.5e-05,6e-06,3840000000.0,6.12e-05,-2.386
0.9,0.55,1.6,4.5e-05,7e-06,4190000000.0,7.09e-05,-2.392
0.9,0.55,1.6,4.5e-05,8e-06,4590000000.0,8.06e-05,-2.397
0.9,0.55,1.6,4.75e-05,5e-06,3290000000.0,5.15e-05,-2.378
0.9,0.55,1.6,4.75e-05,2e-06,1580000000.0,2.14e-05,-2.352
0.9,0.55,1.6,4.75e-05,3e-06,2240000000.0,3.16e-05,-2.363
0.9,0.55,1.6,4.75e-05,4e-06,2710000000.0,4.16e-05,-2.371
0.9,0.55,1.6,4.75e-05,6e-06,3720000000.0,6.13e-05,-2.385
0.9,0.55,1.6,4.75e-05,7e-06,4070000000.0,7.11e-05,-2.39
0.9,0.55,1.6,4.75e-05,8e-06,4390000000.0,8.08e-05,-2.395
0.9,0.55,1.6,5.25e-05,5e-06,3050000000.0,5.18e-05,-2.375
0.9,0.55,1.6,5.25e-05,2e-06,1470000000.0,2.14e-05,-2.35
0.9,0.55,1.6,5.25e-05,3e-06,2080000000.0,3.17e-05,-2.36
0.9,0.55,1.6,5.25e-05,4e-06,2540000000.0,4.18e-05,-2.368
0.9,0.55,1.6,5.25e-05,6e-06,3490000000.0,6.16e-05,-2.381
0.9,0.55,1.6,5.25e-05,7e-06,3850000000.0,7.14e-05,-2.387
0.9,0.55,1.6,5.25e-05,8e-06,4150000000.0,8.12e-05,-2.391
0.9,0.55,1.6,5.5e-05,5e-06,2930000000.0,5.18e-05,-2.374
0.9,0.55,1.6,5.5e-05,2e-06,1430000000.0,2.15e-05,-2.349
0.9,0.55,1.6,5.5e-05,3e-06,2000000000.0,3.17e-05,-2.359
0.9,0.55,1.6,5.5e-05,4e-06,2470000000.0,4.19e-05,-2.367
0.9,0.55,1.6,5.5e-05,6e-06,3380000000.0,6.17e-05,-2.38
0.9,0.55,1.6,5.5e-05,7e-06,3740000000.0,7.16e-05,-2.385
0.9,0.55,1.6,5.5e-05,8e-06,4040000000.0,8.14e-05,-2.389
0.9,0.55,1.6,5.75e-05,5e-06,2810000000.0,5.19e-05,-2.372
0.9,0.55,1.6,5.75e-05,2e-06,1380000000.0,2.15e-05,-2.348
0.9,0.55,1.6,5.75e-05,3e-06,1930000000.0,3.18e-05,-2.358
0.9,0.55,1.6,5.75e-05,4e-06,2400000000.0,4.2e-05,-2.365
0.9,0.55,1.6,5.75e-05,6e-06,3280000000.0,6.19e-05,-2.378
0.9,0.55,1.6,5.75e-05,7e-06,3640000000.0,7.17e-05,-2.383
0.9,0.55,1.6,5.75e-05,8e-06,3940000000.0,8.15e-05,-2.388
0.9,0.55,1.6,6e-05,5e-06,2700000000.0,5.2e-05,-2.371
0.9,0.55,1.6,6e-05,2e-06,1340000000.0,2.16e-05,-2.347
0.9,0.55,1.6,6e-05,3e-06,1860000000.0,3.19e-05,-2.357
0.9,0.55,1.6,6e-05,4e-06,2340000000.0,4.2e-05,-2.364
0.9,0.55,1.6,6e-05,6e-06,3180000000.0,6.2e-05,-2.377
0.9,0.55,1.6,6e-05,7e-06,3540000000.0,7.18e-05,-2.382
0.9,0.55,1.6,6e-05,8e-06,3840000000.0,8.16e-05,-2.387
0.9,0.55,1.7,5e-05,5e-06,3200000000.0,5.52e-05,-2.378
0.9,0.55,1.7,5e-05,2e-06,1540000000.0,2.29e-05,-2.352
0.9,0.55,1.7,5e-05,3e-06,2180000000.0,3.38e-05,-2.362
0.9,0.55,1.7,5e-05,4e-06,2640000000.0,4.46e-05,-2.37
0.9,0.55,1.7,5e-05,6e-06,3640000000.0,6.58e-05,-2.384
0.9,0.55,1.7,5e-05,7e-06,3990000000.0,7.63e-05,-2.389
0.9,0.55,1.7,5e-05,8e-06,4290000000.0,8.66e-05,-2.394
0.9,0.55,1.7,4e-05,5e-06,3710000000.0,5.47e-05,-2.385
0.9,0.55,1.7,4e-05,2e-06,1850000000.0,2.27e-05,-2.357
0.9,0.55,1.7,4e-05,3e-06,2520000000.0,3.35e-05,-2.368
0.9,0.55,1.7,4e-05,4e-06,3180000000.0,4.42e-05,-2.378
0.9,0.55,1.7,4e-05,6e-06,4130000000.0,6.51e-05,-2.392
0.9,0.55,1.7,4e-05,7e-06,4570000000.0,7.55e-05,-2.398
0.9,0.55,1.7,4e-05,8e-06,5040000000.0,8.58e-05,-2.403
0.9,0.55,1.7,4.25e-05,5e-06,3580000000.0,5.49e-05,-2.383
0.9,0.55,1.7,4.25e-05,2e-06,1740000000.0,2.28e-05,-2.355
0.9,0.55,1.7,4.25e-05,3e-06,2430000000.0,3.36e-05,-2.367
0.9,0.55,1.7,4.25e-05,4e-06,3030000000.0,4.43e-05,-2.376
0.9,0.55,1.7,4.25e-05,6e-06,4000000000.0,6.53e-05,-2.39
0.9,0.55,1.7,4.25e-05,7e-06,4350000000.0,7.57e-05,-2.395
0.9,0.55,1.7,4.25e-05,8e-06,4840000000.0,8.61e-05,-2.401
0.9,0.55,1.7,4.5e-05,5e-06,3450000000.0,5.5e-05,-2.381
0.9,0.55,1.7,4.5e-05,2e-06,1640000000.0,2.28e-05,-2.354
0.9,0.55,1.7,4.5e-05,3e-06,2340000000.0,3.37e-05,-2.365
0.9,0.55,1.7,4.5e-05,4e-06,2890000000.0,4.44e-05,-2.374
0.9,0.55,1.7,4.5e-05,6e-06,3870000000.0,6.55e-05,-2.388
0.9,0.55,1.7,4.5e-05,7e-06,4230000000.0,7.59e-05,-2.393
0.9,0.55,1.7,4.5e-05,8e-06,4640000000.0,8.62e-05,-2.399
0.9,0.55,1.7,4.75e-05,5e-06,3320000000.0,5.51e-05,-2.379
0.9,0.55,1.7,4.75e-05,2e-06,1590000000.0,2.28e-05,-2.353
0.9,0.55,1.7,4.75e-05,3e-06,2260000000.0,3.38e-05,-2.363
0.9,0.55,1.7,4.75e-05,4e-06,2740000000.0,4.45e-05,-2.372
0.9,0.55,1.7,4.75e-05,6e-06,3750000000.0,6.57e-05,-2.386
0.9,0.55,1.7,4.75e-05,7e-06,4100000000.0,7.61e-05,-2.391
0.9,0.55,1.7,4.75e-05,8e-06,4450000000.0,8.65e-05,-2.396
0.9,0.55,1.7,5.25e-05,5e-06,3080000000.0,5.54e-05,-2.376
0.9,0.55,1.7,5.25e-05,2e-06,1490000000.0,2.29e-05,-2.35
0.9,0.55,1.7,5.25e-05,3e-06,2100000000.0,3.39e-05,-2.361
0.9,0.55,1.7,5.25e-05,4e-06,2560000000.0,4.47e-05,-2.369
0.9,0.55,1.7,5.25e-05,6e-06,3520000000.0,6.59e-05,-2.382
0.9,0.55,1.7,5.25e-05,7e-06,3880000000.0,7.64e-05,-2.388
0.9,0.55,1.7,5.25e-05,8e-06,4180000000.0,8.68e-05,-2.393
0.9,0.55,1.7,5.5e-05,5e-06,2970000000.0,5.55e-05,-2.374
0.9,0.55,1.7,5.5e-05,2e-06,1440000000.0,2.3e-05,-2.349
0.9,0.55,1.7,5.5e-05,3e-06,2020000000.0,3.4e-05,-2.359
0.9,0.55,1.7,5.5e-05,4e-06,2490000000.0,4.48e-05,-2.368
0.9,0.55,1.7,5.5e-05,6e-06,3420000000.0,6.61e-05,-2.381
0.9,0.55,1.7,5.5e-05,7e-06,3770000000.0,7.66e-05,-2.386
0.9,0.55,1.7,5.5e-05,8e-06,4070000000.0,8.7e-05,-2.391
0.9,0.55,1.7,5.75e-05,5e-06,2850000000.0,5.56e-05,-2.373
0.9,0.55,1.7,5.75e-05,2e-06,1390000000.0,2.3e-05,-2.348
0.9,0.55,1.7,5.75e-05,3e-06,1950000000.0,3.4e-05,-2.358
0.9,0.55,1.7,5.75e-05,4e-06,2420000000.0,4.49e-05,-2.366
0.9,0.55,1.7,5.75e-05,6e-06,3310000000.0,6.62e-05,-2.379
0.9,0.55,1.7,5.75e-05,7e-06,3670000000.0,7.67e-05,-2.384
0.9,0.55,1.7,5.75e-05,8e-06,3970000000.0,8.72e-05,-2.389
0.9,0.55,1.7,6e-05,5e-06,2730000000.0,5.57e-05,-2.372
0.9,0.55,1.7,6e-05,2e-06,1350000000.0,2.31e-05,-2.347
0.9,0.55,1.7,6e-05,3e-06,1880000000.0,3.41e-05,-2.357
0.9,0.55,1.7,6e-05,4e-06,2360000000.0,4.49e-05,-2.365
0.9,0.55,1.7,6e-05,6e-06,3210000000.0,6.63e-05,-2.378
0.9,0.55,1.7,6e-05,7e-06,3570000000.0,7.69e-05,-2.383
0.9,0.55,1.7,6e-05,8e-06,3870000000.0,8.74e-05,-2.387
0.9,0.55,1.8,5e-05,5e-06,3240000000.0,5.89e-05,-2.379
0.9,0.55,1.8,5e-05,2e-06,1550000000.0,2.44e-05,-2.353
0.9,0.55,1.8,5e-05,3e-06,2200000000.0,3.61e-05,-2.364
0.9,0.55,1.8,5e-05,4e-06,2660000000.0,4.76e-05,-2.372
0.9,0.55,1.8,5e-05,6e-06,3670000000.0,7.02e-05,-2.386
0.9,0.55,1.8,5e-05,7e-06,4020000000.0,8.14e-05,-2.391
0.9,0.55,1.8,5e-05,8e-06,4330000000.0,9.24e-05,-2.397
0.9,0.55,1.8,4e-05,5e-06,3750000000.0,5.84e-05,-2.387
0.9,0.55,1.8,4e-05,2e-06,1870000000.0,2.42e-05,-2.359
0.9,0.55,1.8,4e-05,3e-06,2540000000.0,3.57e-05,-2.37
0.9,0.55,1.8,4e-05,4e-06,3220000000.0,4.71e-05,-2.379
0.9,0.55,1.8,4e-05,6e-06,4160000000.0,6.95e-05,-2.394
0.9,0.55,1.8,4e-05,7e-06,4630000000.0,8.05e-05,-2.4
0.9,0.55,1.8,4e-05,8e-06,5090000000.0,9.15e-05,-2.406
0.9,0.55,1.8,4.25e-05,5e-06,3610000000.0,5.85e-05,-2.385
0.9,0.55,1.8,4.25e-05,2e-06,1760000000.0,2.43e-05,-2.357
0.9,0.55,1.8,4.25e-05,3e-06,2450000000.0,3.58e-05,-2.368
0.9,0.55,1.8,4.25e-05,4e-06,3070000000.0,4.72e-05,-2.377
0.9,0.55,1.8,4.25e-05,6e-06,4030000000.0,6.97e-05,-2.392
0.9,0.55,1.8,4.25e-05,7e-06,4410000000.0,8.08e-05,-2.398
0.9,0.55,1.8,4.25e-05,8e-06,4890000000.0,9.18e-05,-2.403
0.9,0.55,1.8,4.5e-05,5e-06,3480000000.0,5.87e-05,-2.383
0.9,0.55,1.8,4.5e-05,2e-06,1660000000.0,2.43e-05,-2.356
0.9,0.55,1.8,4.5e-05,3e-06,2360000000.0,3.59e-05,-2.367
0.9,0.55,1.8,4.5e-05,4e-06,2920000000.0,4.74e-05,-2.375
0.9,0.55,1.8,4.5e-05,6e-06,3900000000.0,6.99e-05,-2.39
0.9,0.55,1.8,4.5e-05,7e-06,4260000000.0,8.1e-05,-2.395
0.9,0.55,1.8,4.5e-05,8e-06,4700000000.0,9.2e-05,-2.401
0.9,0.55,1.8,4.75e-05,5e-06,3360000000.0,5.88e-05,-2.381
0.9,0.55,1.8,4.75e-05,2e-06,1600000000.0,2.44e-05,-2.354
0.9,0.55,1.8,4.75e-05,3e-06,2280000000.0,3.6e-05,-2.365
0.9,0.55,1.8,4.75e-05,4e-06,2780000000.0,4.75e-05,-2.374
0.9,0.55,1.8,4.75e-05,6e-06,3780000000.0,7e-05,-2.388
0.9,0.55,1.8,4.75e-05,7e-06,4140000000.0,8.12e-05,-2.393
0.9,0.55,1.8,4.75e-05,8e-06,4510000000.0,9.23e-05,-2.398
0.9,0.55,1.8,5.25e-05,5e-06,3120000000.0,5.9e-05,-2.378
0.9,0.55,1.8,5.25e-05,2e-06,1500000000.0,2.45e-05,-2.352
0.9,0.55,1.8,5.25e-05,3e-06,2120000000.0,3.62e-05,-2.362
0.9,0.55,1.8,5.25e-05,4e-06,2580000000.0,4.77e-05,-2.37
0.9,0.55,1.8,5.25e-05,6e-06,3560000000.0,7.03e-05,-2.384
0.9,0.55,1.8,5.25e-05,7e-06,3910000000.0,8.16e-05,-2.389
0.9,0.55,1.8,5.25e-05,8e-06,4220000000.0,9.26e-05,-2.395
0.9,0.55,1.8,5.5e-05,5e-06,3000000000.0,5.92e-05,-2.376
0.9,0.55,1.8,5.5e-05,2e-06,1450000000.0,2.45e-05,-2.351
0.9,0.55,1.8,5.5e-05,3e-06,2040000000.0,3.62e-05,-2.361
0.9,0.55,1.8,5.5e-05,4e-06,2510000000.0,4.78e-05,-2.369
0.9,0.55,1.8,5.5e-05,6e-06,3450000000.0,7.05e-05,-2.382
0.9,0.55,1.8,5.5e-05,7e-06,3810000000.0,8.17e-05,-2.388
0.9,0.55,1.8,5.5e-05,8e-06,4110000000.0,9.28e-05,-2.393
0.9,0.55,1.8,5.75e-05,5e-06,2890000000.0,5.93e-05,-2.375
0.9,0.55,1.8,5.75e-05,2e-06,1410000000.0,2.46e-05,-2.35
0.9,0.55,1.8,5.75e-05,3e-06,1970000000.0,3.63e-05,-2.36
0.9,0.55,1.8,5.75e-05,4e-06,2440000000.0,4.78e-05,-2.368
0.9,0.55,1.8,5.75e-05,6e-06,3340000000.0,7.06e-05,-2.381
0.9,0.55,1.8,5.75e-05,7e-06,3700000000.0,8.18e-05,-2.386
0.9,0.55,1.8,5.75e-05,8e-06,4010000000.0,9.3e-05,-2.391
0.9,0.55,1.8,6e-05,5e-06,2770000000.0,5.94e-05,-2.373
0.9,0.55,1.8,6e-05,2e-06,1360000000.0,2.46e-05,-2.349
0.9,0.55,1.8,6e-05,3e-06,1900000000.0,3.64e-05,-2.358
0.9,0.55,1.8,6e-05,4e-06,2380000000.0,4.79e-05,-2.367
0.9,0.55,1.8,6e-05,6e-06,3240000000.0,7.07e-05,-2.379
0.9,0.55,1.8,6e-05,7e-06,3600000000.0,8.2e-05,-2.385
0.9,0.55,1.8,6e-05,8e-06,3900000000.0,9.32e-05,-2.39
0.9,0.6,1.2,5e-05,5e-06,6530000000.0,8.92e-05,-2.369
0.9,0.6,1.2,5e-05,2e-06,3330000000.0,3.69e-05,-2.337
0.9,0.6,1.2,5e-05,3e-06,4480000000.0,5.45e-05,-2.35
0.9,0.6,1.2,5e-05,4e-06,5680000000.0,7.2e-05,-2.36
0.9,0.6,1.2,5e-05,6e-06,7340000000.0,0.000106,-2.376
0.9,0.6,1.2,5e-05,7e-06,8190000000.0,0.000123,-2.382
0.9,0.6,1.2,5e-05,8e-06,8860000000.0,0.00014,-2.388
0.9,0.6,1.2,4e-05,5e-06,7730000000.0,8.83e-05,-2.377
0.9,0.6,1.2,4e-05,2e-06,3920000000.0,3.66e-05,-2.344
0.9,0.6,1.2,4e-05,3e-06,5450000000.0,5.41e-05,-2.358
0.9,0.6,1.2,4e-05,4e-06,6590000000.0,7.13e-05,-2.369
0.9,0.6,1.2,4e-05,6e-06,8780000000.0,0.000105,-2.385
0.9,0.6,1.2,4e-05,7e-06,9600000000.0,0.000122,-2.392
0.9,0.6,1.2,4e-05,8e-06,10300000000.0,0.000139,-2.398
0.9,0.6,1.2,4.25e-05,5e-06,7340000000.0,8.86e-05,-2.375
0.9,0.6,1.2,4.25e-05,2e-06,3770000000.0,3.67e-05,-2.342
0.9,0.6,1.2,4.25e-05,3e-06,5200000000.0,5.42e-05,-2.355
0.9,0.6,1.2,4.25e-05,4e-06,6350000000.0,7.15e-05,-2.366
0.9,0.6,1.2,4.25e-05,6e-06,8410000000.0,0.000106,-2.383
0.9,0.6,1.2,4.25e-05,7e-06,9240000000.0,0.000122,-2.389
0.9,0.6,1.2,4.25e-05,8e-06,9920000000.0,0.000139,-2.396
0.9,0.6,1.2,4.5e-05,5e-06,6990000000.0,8.88e-05,-2.373
0.9,0.6,1.2,4.5e-05,2e-06,3620000000.0,3.67e-05,-2.341
0.9,0.6,1.2,4.5e-05,3e-06,4950000000.0,5.43e-05,-2.354
0.9,0.6,1.2,4.5e-05,4e-06,6120000000.0,7.16e-05,-2.364
0.9,0.6,1.2,4.5e-05,6e-06,8050000000.0,0.000106,-2.38
0.9,0.6,1.2,4.5e-05,7e-06,8880000000.0,0.000123,-2.387
0.9,0.6,1.2,4.5e-05,8e-06,9560000000.0,0.000139,-2.393
0.9,0.6,1.2,4.75e-05,5e-06,6760000000.0,8.9e-05,-2.371
0.9,0.6,1.2,4.75e-05,2e-06,3470000000.0,3.68e-05,-2.339
0.9,0.6,1.2,4.75e-05,3e-06,4710000000.0,5.44e-05,-2.352
0.9,0.6,1.2,4.75e-05,4e-06,5890000000.0,7.18e-05,-2.362
0.9,0.6,1.2,4.75e-05,6e-06,7690000000.0,0.000106,-2.378
0.9,0.6,1.2,4.75e-05,7e-06,8530000000.0,0.000123,-2.384
0.9,0.6,1.2,4.75e-05,8e-06,9210000000.0,0.00014,-2.39
0.9,0.6,1.2,5.25e-05,5e-06,6320000000.0,8.93e-05,-2.367
0.9,0.6,1.2,5.25e-05,2e-06,3200000000.0,3.7e-05,-2.336
0.9,0.6,1.2,5.25e-05,3e-06,4290000000.0,5.47e-05,-2.349
0.9,0.6,1.2,5.25e-05,4e-06,5470000000.0,7.21e-05,-2.358
0.9,0.6,1.2,5.25e-05,6e-06,7020000000.0,0.000106,-2.374
0.9,0.6,1.2,5.25e-05,7e-06,7850000000.0,0.000123,-2.38
0.9,0.6,1.2,5.25e-05,8e-06,8520000000.0,0.00014,-2.386
0.9,0.6,1.2,5.5e-05,5e-06,6110000000.0,8.95e-05,-2.365
0.9,0.6,1.2,5.5e-05,2e-06,3070000000.0,3.71e-05,-2.334
0.9,0.6,1.2,5.5e-05,3e-06,4160000000.0,5.48e-05,-2.347
0.9,0.6,1.2,5.5e-05,4e-06,5270000000.0,7.22e-05,-2.357
0.9,0.6,1.2,5.5e-05,6e-06,6790000000.0,0.000107,-2.372
0.9,0.6,1.2,5.5e-05,7e-06,7520000000.0,0.000124,-2.378
0.9,0.6,1.2,5.5e-05,8e-06,8190000000.0,0.000141,-2.384
0.9,0.6,1.2,5.75e-05,5e-06,5910000000.0,8.97e-05,-2.363
0.9,0.6,1.2,5.75e-05,2e-06,2930000000.0,3.71e-05,-2.334
0.9,0.6,1.2,5.75e-05,3e-06,4040000000.0,5.49e-05,-2.345
0.9,0.6,1.2,5.75e-05,4e-06,5070000000.0,7.24e-05,-2.355
0.9,0.6,1.2,5.75e-05,6e-06,6570000000.0,0.000107,-2.37
0.9,0.6,1.2,5.75e-05,7e-06,7200000000.0,0.000124,-2.376
0.9,0.6,1.2,5.75e-05,8e-06,7870000000.0,0.000141,-2.382
0.9,0.6,1.2,6e-05,5e-06,5710000000.0,8.98e-05,-2.362
0.9,0.6,1.2,6e-05,2e-06,2800000000.0,3.71e-05,-2.332
0.9,0.6,1.2,6e-05,3e-06,3920000000.0,5.5e-05,-2.344
0.9,0.6,1.2,6e-05,4e-06,4870000000.0,7.25e-05,-2.354
0.9,0.6,1.2,6e-05,6e-06,6360000000.0,0.000107,-2.369
0.9,0.6,1.2,6e-05,7e-06,6930000000.0,0.000124,-2.375
0.9,0.6,1.2,6e-05,8e-06,7550000000.0,0.000141,-2.38
0.9,0.6,1.1,5e-05,5e-06,6470000000.0,8.12e-05,-2.372
0.9,0.6,1.1,5e-05,2e-06,3300000000.0,3.36e-05,-2.341
0.9,0.6,1.1,5e-05,3e-06,4430000000.0,4.97e-05,-2.354
0.9,0.6,1.1,5e-05,4e-06,5620000000.0,6.56e-05,-2.364
0.9,0.6,1.1,5e-05,6e-06,7240000000.0,9.68e-05,-2.379
0.9,0.6,1.1,5e-05,7e-06,8080000000.0,0.000112,-2.386
0.9,0.6,1.1,5e-05,8e-06,8750000000.0,0.000128,-2.391
0.9,0.6,1.1,4e-05,5e-06,7650000000.0,8.05e-05,-2.381
0.9,0.6,1.1,4e-05,2e-06,3900000000.0,3.33e-05,-2.348
0.9,0.6,1.1,4e-05,3e-06,5400000000.0,4.92e-05,-2.361
0.9,0.6,1.1,4e-05,4e-06,6540000000.0,6.5e-05,-2.372
0.9,0.6,1.1,4e-05,6e-06,8690000000.0,9.59e-05,-2.389
0.9,0.6,1.1,4e-05,7e-06,9510000000.0,0.000111,-2.395
0.9,0.6,1.1,4e-05,8e-06,10200000000.0,0.000126,-2.401
0.9,0.6,1.1,4.25e-05,5e-06,7250000000.0,8.07e-05,-2.378
0.9,0.6,1.1,4.25e-05,2e-06,3740000000.0,3.34e-05,-2.346
0.9,0.6,1.1,4.25e-05,3e-06,5150000000.0,4.94e-05,-2.359
0.9,0.6,1.1,4.25e-05,4e-06,6300000000.0,6.51e-05,-2.37
0.9,0.6,1.1,4.25e-05,6e-06,8320000000.0,9.61e-05,-2.386
0.9,0.6,1.1,4.25e-05,7e-06,9140000000.0,0.000111,-2.393
0.9,0.6,1.1,4.25e-05,8e-06,9830000000.0,0.000127,-2.398
