Rd,VDD,Vgate,Wn,Bandwidth,DCPowerConsumption,VoltageGain
1000.0,1.6,0.8,5.5e-06,269000000.0,0.00143,11.46
1000.0,1.6,0.8,6e-06,272000000.0,0.00152,11.91
1000.0,1.6,0.8,6.5e-06,276000000.0,0.0016,12.3
1000.0,1.6,0.8,7e-06,279000000.0,0.00168,12.65
1000.0,1.6,0.8,8e-06,286000000.0,0.00183,13.17
1000.0,1.6,0.8,8.5e-06,291000000.0,0.0019,13.34
1000.0,1.6,0.8,9e-06,296000000.0,0.00197,13.44
1000.0,1.6,0.8,9.5e-06,303000000.0,0.00203,13.42
1000.0,1.6,0.8,1e-05,314000000.0,0.00209,13.23
1000.0,1.6,0.8,1.05e-05,330000000.0,0.00214,12.78
1000.0,1.6,0.8,1.1e-05,359000000.0,0.00219,11.94
1000.0,1.6,0.8,1.15e-05,407000000.0,0.00223,10.67
1000.0,1.6,0.8,1.2e-05,485000000.0,0.00226,9.052
1000.0,1.6,0.8,1.25e-05,597000000.0,0.00229,7.33
1000.0,1.6,0.8,1.3e-05,734000000.0,0.00231,5.669
1000.0,1.6,0.8,1.35e-05,855000000.0,0.00233,4.157
1000.0,1.6,0.8,1.4e-05,967000000.0,0.00234,2.813
1000.0,1.6,0.8,1.45e-05,1080000000.0,0.00236,1.623
1000.0,1.6,0.8,1.5e-05,1190000000.0,0.00237,0.561
1000.0,1.6,0.6,7.5e-06,258000000.0,0.000477,9.647
1000.0,1.6,0.6,3e-06,246000000.0,0.000222,3.659
1000.0,1.6,0.6,3.5e-06,247000000.0,0.000254,4.747
1000.0,1.6,0.6,4e-06,249000000.0,0.000285,5.666
1000.0,1.6,0.6,4.5e-06,250000000.0,0.000315,6.456
1000.0,1.6,0.6,5e-06,251000000.0,0.000344,7.147
1000.0,1.6,0.6,5.5e-06,253000000.0,0.000372,7.757
1000.0,1.6,0.6,6e-06,254000000.0,0.000399,8.303
1000.0,1.6,0.6,6.5e-06,255000000.0,0.000426,8.794
1000.0,1.6,0.6,7e-06,257000000.0,0.000452,9.24
1000.0,1.6,0.6,8e-06,259000000.0,0.000501,10.02
1000.0,1.6,0.6,8.5e-06,260000000.0,0.000525,10.36
1000.0,1.6,0.6,9e-06,262000000.0,0.000548,10.68
1000.0,1.6,0.6,9.5e-06,263000000.0,0.000571,10.98
1000.0,1.6,0.6,1e-05,264000000.0,0.000593,11.26
1000.0,1.6,0.6,1.05e-05,265000000.0,0.000615,11.51
1000.0,1.6,0.6,1.1e-05,266000000.0,0.000636,11.76
1000.0,1.6,0.6,1.15e-05,267000000.0,0.000656,11.98
1000.0,1.6,0.6,1.2e-05,268000000.0,0.000676,12.2
1000.0,1.6,0.6,1.25e-05,269000000.0,0.000696,12.4
1000.0,1.6,0.6,1.3e-05,270000000.0,0.000716,12.6
1000.0,1.6,0.6,1.35e-05,271000000.0,0.000735,12.78
1000.0,1.6,0.6,1.4e-05,272000000.0,0.000753,12.95
1000.0,1.6,0.6,1.45e-05,273000000.0,0.000771,13.12
1000.0,1.6,0.6,1.5e-05,274000000.0,0.000789,13.27
1000.0,1.6,0.65,7.5e-06,265000000.0,0.000748,11.37
1000.0,1.6,0.65,3e-06,249000000.0,0.00036,5.649
1000.0,1.6,0.65,3.5e-06,251000000.0,0.00041,6.699
1000.0,1.6,0.65,4e-06,253000000.0,0.000458,7.582
1000.0,1.6,0.65,4.5e-06,255000000.0,0.000505,8.34
1000.0,1.6,0.65,5e-06,256000000.0,0.000549,9.0
1000.0,1.6,0.65,5.5e-06,258000000.0,0.000592,9.581
1000.0,1.6,0.65,6e-06,260000000.0,0.000633,10.1
1000.0,1.6,0.65,6.5e-06,262000000.0,0.000672,10.56
1000.0,1.6,0.65,7e-06,263000000.0,0.000711,10.98
1000.0,1.6,0.65,8e-06,267000000.0,0.000784,11.72
1000.0,1.6,0.65,8.5e-06,268000000.0,0.000818,12.04
1000.0,1.6,0.65,9e-06,270000000.0,0.000852,12.34
1000.0,1.6,0.65,9.5e-06,271000000.0,0.000885,12.61
1000.0,1.6,0.65,1e-05,273000000.0,0.000917,12.87
1000.0,1.6,0.65,1.05e-05,275000000.0,0.000948,13.1
1000.0,1.6,0.65,1.1e-05,276000000.0,0.000978,13.33
1000.0,1.6,0.65,1.15e-05,278000000.0,0.00101,13.53
1000.0,1.6,0.65,1.2e-05,279000000.0,0.00104,13.73
1000.0,1.6,0.65,1.25e-05,281000000.0,0.00106,13.91
1000.0,1.6,0.65,1.3e-05,282000000.0,0.00109,14.09
1000.0,1.6,0.65,1.35e-05,283000000.0,0.00112,14.25
1000.0,1.6,0.65,1.4e-05,285000000.0,0.00114,14.41
1000.0,1.6,0.65,1.45e-05,286000000.0,0.00117,14.55
1000.0,1.6,0.65,1.5e-05,288000000.0,0.00119,14.69
1000.0,1.6,0.7,7.5e-06,271000000.0,0.00106,12.36
1000.0,1.6,0.7,3e-06,251000000.0,0.000525,6.794
1000.0,1.6,0.7,3.5e-06,254000000.0,0.000596,7.826
1000.0,1.6,0.7,4e-06,256000000.0,0.000664,8.693
1000.0,1.6,0.7,4.5e-06,258000000.0,0.000729,9.434
1000.0,1.6,0.7,5e-06,260000000.0,0.00079,10.08
1000.0,1.6,0.7,5.5e-06,263000000.0,0.000849,10.64
1000.0,1.6,0.7,6e-06,265000000.0,0.000906,11.14
1000.0,1.6,0.7,6.5e-06,267000000.0,0.000961,11.59
1000.0,1.6,0.7,7e-06,269000000.0,0.00101,11.99
1000.0,1.6,0.7,8e-06,273000000.0,0.00111,12.69
1000.0,1.6,0.7,8.5e-06,275000000.0,0.00116,12.99
1000.0,1.6,0.7,9e-06,277000000.0,0.0012,13.27
1000.0,1.6,0.7,9.5e-06,279000000.0,0.00125,13.53
1000.0,1.6,0.7,1e-05,281000000.0,0.00129,13.77
1000.0,1.6,0.7,1.05e-05,283000000.0,0.00133,13.99
1000.0,1.6,0.7,1.1e-05,285000000.0,0.00137,14.19
1000.0,1.6,0.7,1.15e-05,287000000.0,0.00141,14.38
1000.0,1.6,0.7,1.2e-05,289000000.0,0.00145,14.56
1000.0,1.6,0.7,1.25e-05,291000000.0,0.00148,14.73
1000.0,1.6,0.7,1.3e-05,293000000.0,0.00152,14.89
1000.0,1.6,0.7,1.35e-05,295000000.0,0.00155,15.03
1000.0,1.6,0.7,1.4e-05,297000000.0,0.00159,15.17
1000.0,1.6,0.7,1.45e-05,298000000.0,0.00162,15.3
1000.0,1.6,0.7,1.5e-05,300000000.0,0.00165,15.43
1000.0,1.6,0.75,7.5e-06,276000000.0,0.00141,12.85
1000.0,1.6,0.75,3e-06,253000000.0,0.000707,7.44
1000.0,1.6,0.75,3.5e-06,256000000.0,0.000801,8.462
1000.0,1.6,0.75,4e-06,258000000.0,0.00089,9.315
1000.0,1.6,0.75,4.5e-06,261000000.0,0.000975,10.04
1000.0,1.6,0.75,5e-06,263000000.0,0.00106,10.67
1000.0,1.6,0.75,5.5e-06,266000000.0,0.00113,11.22
1000.0,1.6,0.75,6e-06,269000000.0,0.00121,11.7
1000.0,1.6,0.75,6.5e-06,271000000.0,0.00128,12.13
1000.0,1.6,0.75,7e-06,274000000.0,0.00134,12.51
1000.0,1.6,0.75,8e-06,279000000.0,0.00147,13.17
1000.0,1.6,0.75,8.5e-06,281000000.0,0.00153,13.45
1000.0,1.6,0.75,9e-06,284000000.0,0.00158,13.7
1000.0,1.6,0.75,9.5e-06,287000000.0,0.00164,13.94
1000.0,1.6,0.75,1e-05,289000000.0,0.00169,14.15
1000.0,1.6,0.75,1.05e-05,292000000.0,0.00174,14.34
1000.0,1.6,0.75,1.1e-05,295000000.0,0.00179,14.51
1000.0,1.6,0.75,1.15e-05,297000000.0,0.00184,14.66
1000.0,1.6,0.75,1.2e-05,300000000.0,0.00188,14.79
1000.0,1.6,0.75,1.25e-05,304000000.0,0.00193,14.9
1000.0,1.6,0.75,1.3e-05,307000000.0,0.00197,14.98
1000.0,1.6,0.75,1.35e-05,311000000.0,0.00201,15.04
1000.0,1.6,0.75,1.4e-05,316000000.0,0.00205,15.05
1000.0,1.6,0.75,1.45e-05,321000000.0,0.00209,15.02
1000.0,1.6,0.75,1.5e-05,328000000.0,0.00212,14.93
1000.0,1.6,0.85,7.5e-06,316000000.0,0.0021,11.16
1000.0,1.6,0.85,3e-06,256000000.0,0.0011,7.946
1000.0,1.6,0.85,3.5e-06,259000000.0,0.00124,8.924
1000.0,1.6,0.85,4e-06,262000000.0,0.00137,9.725
1000.0,1.6,0.85,4.5e-06,266000000.0,0.0015,10.39
1000.0,1.6,0.85,5e-06,270000000.0,0.00162,10.94
1000.0,1.6,0.85,5.5e-06,274000000.0,0.00173,11.38
1000.0,1.6,0.85,6e-06,279000000.0,0.00183,11.7
1000.0,1.6,0.85,6.5e-06,285000000.0,0.00193,11.86
1000.0,1.6,0.85,7e-06,296000000.0,0.00202,11.75
1000.0,1.6,0.85,8e-06,357000000.0,0.00216,9.804
1000.0,1.6,0.85,8.5e-06,438000000.0,0.00222,7.678
1000.0,1.6,0.85,9e-06,570000000.0,0.00226,5.321
1000.0,1.6,0.85,9.5e-06,739000000.0,0.00229,3.159
1000.0,1.6,0.85,1e-05,883000000.0,0.00231,1.319
1000.0,1.6,0.9,7.5e-06,774000000.0,0.00227,0.441
1000.0,1.6,0.9,3e-06,257000000.0,0.0013,7.968
1000.0,1.6,0.9,3.5e-06,261000000.0,0.00146,8.895
1000.0,1.6,0.9,4e-06,265000000.0,0.00162,9.618
1000.0,1.6,0.9,4.5e-06,270000000.0,0.00176,10.14
1000.0,1.6,0.9,5e-06,278000000.0,0.00189,10.37
1000.0,1.6,0.9,5.5e-06,294000000.0,0.00201,10.05
1000.0,1.6,0.9,6e-06,332000000.0,0.00211,8.622
1000.0,1.6,0.9,6.5e-06,424000000.0,0.00218,5.907
1000.0,1.6,0.9,7e-06,584000000.0,0.00223,2.936
1000.0,1.7,0.8,7.5e-06,282000000.0,0.00193,13.06
1000.0,1.7,0.8,3e-06,255000000.0,0.000989,7.849
1000.0,1.7,0.8,3.5e-06,258000000.0,0.00112,8.86
1000.0,1.7,0.8,4e-06,261000000.0,0.00124,9.699
1000.0,1.7,0.8,4.5e-06,264000000.0,0.00136,10.41
1000.0,1.7,0.8,5e-06,267000000.0,0.00146,11.02
1000.0,1.7,0.8,5.5e-06,270000000.0,0.00157,11.54
1000.0,1.7,0.8,6e-06,273000000.0,0.00167,12.0
1000.0,1.7,0.8,6.5e-06,276000000.0,0.00176,12.4
1000.0,1.7,0.8,7e-06,279000000.0,0.00185,12.76
1000.0,1.7,0.8,8e-06,286000000.0,0.00201,13.33
1000.0,1.7,0.8,8.5e-06,290000000.0,0.00209,13.54
1000.0,1.7,0.8,9e-06,294000000.0,0.00216,13.71
1000.0,1.7,0.8,9.5e-06,299000000.0,0.00223,13.81
1000.0,1.7,0.8,1e-05,305000000.0,0.0023,13.82
1000.0,1.7,0.8,1.05e-05,314000000.0,0.00236,13.71
1000.0,1.7,0.8,1.1e-05,328000000.0,0.00242,13.39
1000.0,1.7,0.8,1.15e-05,350000000.0,0.00247,12.76
1000.0,1.7,0.8,1.2e-05,387000000.0,0.00251,11.76
1000.0,1.7,0.8,1.25e-05,448000000.0,0.00255,10.37
1000.0,1.7,0.8,1.3e-05,541000000.0,0.00258,8.736
1000.0,1.7,0.8,1.35e-05,671000000.0,0.00261,7.062
1000.0,1.7,0.8,1.4e-05,798000000.0,0.00263,5.482
1000.0,1.7,0.8,1.45e-05,915000000.0,0.00265,4.045
1000.0,1.7,0.8,1.5e-05,1030000000.0,0.00266,2.8
1000.0,1.7,0.6,7.5e-06,260000000.0,0.000545,9.941
1000.0,1.7,0.6,3e-06,247000000.0,0.000256,4.023
1000.0,1.7,0.6,3.5e-06,249000000.0,0.000293,5.1
1000.0,1.7,0.6,4e-06,250000000.0,0.000328,6.009
1000.0,1.7,0.6,4.5e-06,252000000.0,0.000363,6.79
1000.0,1.7,0.6,5e-06,253000000.0,0.000395,7.473
1000.0,1.7,0.6,5.5e-06,254000000.0,0.000427,8.076
1000.0,1.7,0.6,6e-06,256000000.0,0.000458,8.615
1000.0,1.7,0.6,6.5e-06,257000000.0,0.000488,9.1
1000.0,1.7,0.6,7e-06,258000000.0,0.000517,9.54
1000.0,1.7,0.6,8e-06,261000000.0,0.000573,10.31
1000.0,1.7,0.6,8.5e-06,262000000.0,0.0006,10.65
1000.0,1.7,0.6,9e-06,263000000.0,0.000626,10.96
1000.0,1.7,0.6,9.5e-06,265000000.0,0.000651,11.25
1000.0,1.7,0.6,1e-05,266000000.0,0.000676,11.53
1000.0,1.7,0.6,1.05e-05,267000000.0,0.0007,11.78
1000.0,1.7,0.6,1.1e-05,268000000.0,0.000724,12.02
1000.0,1.7,0.6,1.15e-05,269000000.0,0.000747,12.25
1000.0,1.7,0.6,1.2e-05,271000000.0,0.000769,12.46
1000.0,1.7,0.6,1.25e-05,272000000.0,0.000792,12.66
1000.0,1.7,0.6,1.3e-05,273000000.0,0.000813,12.85
1000.0,1.7,0.6,1.35e-05,274000000.0,0.000834,13.03
1000.0,1.7,0.6,1.4e-05,275000000.0,0.000855,13.2
1000.0,1.7,0.6,1.45e-05,276000000.0,0.000875,13.36
1000.0,1.7,0.6,1.5e-05,277000000.0,0.000895,13.51
1000.0,1.7,0.65,7.5e-06,266000000.0,0.000841,11.54
1000.0,1.7,0.65,3e-06,250000000.0,0.000408,5.866
1000.0,1.7,0.65,3.5e-06,252000000.0,0.000465,6.909
1000.0,1.7,0.65,4e-06,254000000.0,0.000519,7.786
1000.0,1.7,0.65,4.5e-06,256000000.0,0.00057,8.538
1000.0,1.7,0.65,5e-06,258000000.0,0.00062,9.193
1000.0,1.7,0.65,5.5e-06,260000000.0,0.000667,9.77
1000.0,1.7,0.65,6e-06,261000000.0,0.000713,10.28
1000.0,1.7,0.65,6.5e-06,263000000.0,0.000757,10.75
1000.0,1.7,0.65,7e-06,265000000.0,0.0008,11.16
1000.0,1.7,0.65,8e-06,268000000.0,0.000881,11.89
1000.0,1.7,0.65,8.5e-06,270000000.0,0.00092,12.21
1000.0,1.7,0.65,9e-06,271000000.0,0.000957,12.51
1000.0,1.7,0.65,9.5e-06,273000000.0,0.000993,12.78
1000.0,1.7,0.65,1e-05,275000000.0,0.00103,13.03
1000.0,1.7,0.65,1.05e-05,276000000.0,0.00106,13.27
1000.0,1.7,0.65,1.1e-05,278000000.0,0.0011,13.49
1000.0,1.7,0.65,1.15e-05,279000000.0,0.00113,13.7
1000.0,1.7,0.65,1.2e-05,281000000.0,0.00116,13.89
1000.0,1.7,0.65,1.25e-05,282000000.0,0.00119,14.08
1000.0,1.7,0.65,1.3e-05,284000000.0,0.00122,14.25
1000.0,1.7,0.65,1.35e-05,285000000.0,0.00125,14.41
1000.0,1.7,0.65,1.4e-05,287000000.0,0.00128,14.57
1000.0,1.7,0.65,1.45e-05,288000000.0,0.00131,14.71
1000.0,1.7,0.65,1.5e-05,290000000.0,0.00133,14.85
1000.0,1.7,0.7,7.5e-06,272000000.0,0.00118,12.48
1000.0,1.7,0.7,3e-06,252000000.0,0.000587,6.921
1000.0,1.7,0.7,3.5e-06,255000000.0,0.000666,7.95
1000.0,1.7,0.7,4e-06,257000000.0,0.000741,8.813
1000.0,1.7,0.7,4.5e-06,259000000.0,0.000812,9.553
1000.0,1.7,0.7,5e-06,261000000.0,0.000881,10.2
1000.0,1.7,0.7,5.5e-06,263000000.0,0.000946,10.76
1000.0,1.7,0.7,6e-06,266000000.0,0.00101,11.26
1000.0,1.7,0.7,6.5e-06,268000000.0,0.00107,11.71
1000.0,1.7,0.7,7e-06,270000000.0,0.00113,12.11
1000.0,1.7,0.7,8e-06,274000000.0,0.00124,12.81
1000.0,1.7,0.7,8.5e-06,276000000.0,0.00129,13.11
1000.0,1.7,0.7,9e-06,278000000.0,0.00134,13.39
1000.0,1.7,0.7,9.5e-06,280000000.0,0.00139,13.65
1000.0,1.7,0.7,1e-05,282000000.0,0.00143,13.89
1000.0,1.7,0.7,1.05e-05,284000000.0,0.00148,14.11
1000.0,1.7,0.7,1.1e-05,286000000.0,0.00152,14.31
1000.0,1.7,0.7,1.15e-05,288000000.0,0.00156,14.5
1000.0,1.7,0.7,1.2e-05,290000000.0,0.0016,14.68
1000.0,1.7,0.7,1.25e-05,292000000.0,0.00164,14.85
1000.0,1.7,0.7,1.3e-05,294000000.0,0.00168,15.01
1000.0,1.7,0.7,1.35e-05,296000000.0,0.00172,15.15
1000.0,1.7,0.7,1.4e-05,298000000.0,0.00176,15.29
1000.0,1.7,0.7,1.45e-05,300000000.0,0.00179,15.43
1000.0,1.7,0.7,1.5e-05,302000000.0,0.00183,15.55
1000.0,1.7,0.75,7.5e-06,277000000.0,0.00155,12.95
1000.0,1.7,0.75,3e-06,254000000.0,0.000783,7.519
1000.0,1.7,0.75,3.5e-06,256000000.0,0.000886,8.542
1000.0,1.7,0.75,4e-06,259000000.0,0.000984,9.398
1000.0,1.7,0.75,4.5e-06,261000000.0,0.00108,10.13
1000.0,1.7,0.75,5e-06,264000000.0,0.00117,10.76
1000.0,1.7,0.75,5.5e-06,267000000.0,0.00125,11.31
1000.0,1.7,0.75,6e-06,269000000.0,0.00133,11.79
1000.0,1.7,0.75,6.5e-06,272000000.0,0.00141,12.22
1000.0,1.7,0.75,7e-06,274000000.0,0.00148,12.61
1000.0,1.7,0.75,8e-06,280000000.0,0.00162,13.27
1000.0,1.7,0.75,8.5e-06,282000000.0,0.00168,13.55
1000.0,1.7,0.75,9e-06,285000000.0,0.00175,13.81
1000.0,1.7,0.75,9.5e-06,287000000.0,0.00181,14.05
1000.0,1.7,0.75,1e-05,290000000.0,0.00186,14.26
1000.0,1.7,0.75,1.05e-05,292000000.0,0.00192,14.46
1000.0,1.7,0.75,1.1e-05,295000000.0,0.00197,14.64
1000.0,1.7,0.75,1.15e-05,298000000.0,0.00202,14.8
1000.0,1.7,0.75,1.2e-05,301000000.0,0.00207,14.95
1000.0,1.7,0.75,1.25e-05,303000000.0,0.00212,15.07
1000.0,1.7,0.75,1.3e-05,307000000.0,0.00217,15.18
1000.0,1.7,0.75,1.35e-05,310000000.0,0.00221,15.28
1000.0,1.7,0.75,1.4e-05,313000000.0,0.00226,15.34
1000.0,1.7,0.75,1.45e-05,317000000.0,0.0023,15.38
1000.0,1.7,0.75,1.5e-05,322000000.0,0.00234,15.39
1000.0,1.7,0.85,7.5e-06,300000000.0,0.0023,12.17
1000.0,1.7,0.85,3e-06,256000000.0,0.0012,8.006
1000.0,1.7,0.85,3.5e-06,259000000.0,0.00136,8.991
1000.0,1.7,0.85,4e-06,262000000.0,0.0015,9.801
1000.0,1.7,0.85,4.5e-06,266000000.0,0.00164,10.48
1000.0,1.7,0.85,5e-06,269000000.0,0.00177,11.04
1000.0,1.7,0.85,5.5e-06,273000000.0,0.00189,11.51
1000.0,1.7,0.85,6e-06,277000000.0,0.002,11.89
1000.0,1.7,0.85,6.5e-06,283000000.0,0.00211,12.16
1000.0,1.7,0.85,7e-06,289000000.0,0.00221,12.29
1000.0,1.7,0.85,8e-06,319000000.0,0.00239,11.62
1000.0,1.7,0.85,8.5e-06,357000000.0,0.00246,10.39
1000.0,1.7,0.85,9e-06,433000000.0,0.00251,8.405
1000.0,1.7,0.85,9.5e-06,560000000.0,0.00256,6.103
1000.0,1.7,0.85,1e-05,729000000.0,0.00259,3.932
1000.0,1.7,0.85,1.05e-05,876000000.0,0.00262,2.051
1000.0,1.7,0.85,1.1e-05,1010000000.0,0.00264,0.479
1000.0,1.7,0.9,7.5e-06,621000000.0,0.00254,3.1
1000.0,1.7,0.9,3e-06,257000000.0,0.00142,8.038
1000.0,1.7,0.9,3.5e-06,261000000.0,0.0016,8.982
1000.0,1.7,0.9,4e-06,265000000.0,0.00176,9.734
1000.0,1.7,0.9,4.5e-06,269000000.0,0.00192,10.32
1000.0,1.7,0.9,5e-06,275000000.0,0.00207,10.71
1000.0,1.7,0.9,5.5e-06,284000000.0,0.0022,10.82
1000.0,1.7,0.9,6e-06,302000000.0,0.00232,10.33
1000.0,1.7,0.9,6.5e-06,347000000.0,0.00242,8.726
1000.0,1.7,0.9,7e-06,449000000.0,0.00249,5.981
1000.0,1.7,0.9,8e-06,807000000.0,0.00258,0.679
1000.0,1.8,0.8,7.5e-06,282000000.0,0.00211,13.17
1000.0,1.8,0.8,3e-06,255000000.0,0.00108,7.897
1000.0,1.8,0.8,3.5e-06,258000000.0,0.00122,8.913
1000.0,1.8,0.8,4e-06,261000000.0,0.00136,9.759
1000.0,1.8,0.8,4.5e-06,264000000.0,0.00148,10.47
1000.0,1.8,0.8,5e-06,267000000.0,0.0016,11.09
1000.0,1.8,0.8,5.5e-06,270000000.0,0.00171,11.62
1000.0,1.8,0.8,6e-06,273000000.0,0.00182,12.08
1000.0,1.8,0.8,6.5e-06,276000000.0,0.00192,12.49
1000.0,1.8,0.8,7e-06,279000000.0,0.00202,12.85
1000.0,1.8,0.8,8e-06,286000000.0,0.0022,13.44
1000.0,1.8,0.8,8.5e-06,289000000.0,0.00228,13.68
1000.0,1.8,0.8,9e-06,293000000.0,0.00236,13.89
1000.0,1.8,0.8,9.5e-06,297000000.0,0.00244,14.04
1000.0,1.8,0.8,1e-05,302000000.0,0.00251,14.15
1000.0,1.8,0.8,1.05e-05,308000000.0,0.00258,14.18
1000.0,1.8,0.8,1.1e-05,316000000.0,0.00265,14.11
1000.0,1.8,0.8,1.15e-05,327000000.0,0.00271,13.89
1000.0,1.8,0.8,1.2e-05,344000000.0,0.00276,13.43
1000.0,1.8,0.8,1.25e-05,373000000.0,0.00281,12.66
1000.0,1.8,0.8,1.3e-05,421000000.0,0.00286,11.5
1000.0,1.8,0.8,1.35e-05,495000000.0,0.00289,10.03
1000.0,1.8,0.8,1.4e-05,605000000.0,0.00292,8.413
1000.0,1.8,0.8,1.45e-05,739000000.0,0.00295,6.798
1000.0,1.8,0.8,1.5e-05,859000000.0,0.00297,5.321
1000.0,1.8,0.6,7.5e-06,262000000.0,0.000621,10.2
1000.0,1.8,0.6,3e-06,249000000.0,0.000296,4.323
1000.0,1.8,0.6,3.5e-06,251000000.0,0.000338,5.392
1000.0,1.8,0.6,4e-06,252000000.0,0.000377,6.295
1000.0,1.8,0.6,4.5e-06,253000000.0,0.000416,7.072
1000.0,1.8,0.6,5e-06,255000000.0,0.000453,7.751
1000.0,1.8,0.6,5.5e-06,256000000.0,0.000489,8.35
1000.0,1.8,0.6,6e-06,258000000.0,0.000523,8.886
1000.0,1.8,0.6,6.5e-06,259000000.0,0.000557,9.367
1000.0,1.8,0.6,7e-06,260000000.0,0.000589,9.804
1000.0,1.8,0.6,8e-06,263000000.0,0.000652,10.57
1000.0,1.8,0.6,8.5e-06,264000000.0,0.000682,10.9
1000.0,1.8,0.6,9e-06,266000000.0,0.000711,11.21
1000.0,1.8,0.6,9.5e-06,267000000.0,0.000739,11.5
1000.0,1.8,0.6,1e-05,268000000.0,0.000767,11.77
1000.0,1.8,0.6,1.05e-05,269000000.0,0.000794,12.02
1000.0,1.8,0.6,1.1e-05,271000000.0,0.00082,12.26
1000.0,1.8,0.6,1.15e-05,272000000.0,0.000845,12.48
1000.0,1.8,0.6,1.2e-05,273000000.0,0.000871,12.69
1000.0,1.8,0.6,1.25e-05,274000000.0,0.000895,12.89
1000.0,1.8,0.6,1.3e-05,275000000.0,0.000919,13.07
1000.0,1.8,0.6,1.35e-05,276000000.0,0.000943,13.25
1000.0,1.8,0.6,1.4e-05,277000000.0,0.000966,13.42
1000.0,1.8,0.6,1.45e-05,279000000.0,0.000988,13.58
1000.0,1.8,0.6,1.5e-05,280000000.0,0.00101,13.73
1000.0,1.8,0.65,7.5e-06,268000000.0,0.000941,11.7
1000.0,1.8,0.65,3e-06,251000000.0,0.000461,6.047
1000.0,1.8,0.65,3.5e-06,253000000.0,0.000524,7.088
1000.0,1.8,0.65,4e-06,255000000.0,0.000584,7.962
1000.0,1.8,0.65,4.5e-06,257000000.0,0.000641,8.711
1000.0,1.8,0.65,5e-06,259000000.0,0.000696,9.363
1000.0,1.8,0.65,5.5e-06,261000000.0,0.000749,9.938
1000.0,1.8,0.65,6e-06,263000000.0,0.0008,10.45
1000.0,1.8,0.65,6.5e-06,265000000.0,0.000849,10.91
1000.0,1.8,0.65,7e-06,266000000.0,0.000896,11.32
1000.0,1.8,0.65,8e-06,270000000.0,0.000985,12.05
1000.0,1.8,0.65,8.5e-06,272000000.0,0.00103,12.37
1000.0,1.8,0.65,9e-06,273000000.0,0.00107,12.66
1000.0,1.8,0.65,9.5e-06,275000000.0,0.00111,12.93
1000.0,1.8,0.65,1e-05,276000000.0,0.00115,13.19
1000.0,1.8,0.65,1.05e-05,278000000.0,0.00119,13.42
1000.0,1.8,0.65,1.1e-05,280000000.0,0.00122,13.64
1000.0,1.8,0.65,1.15e-05,281000000.0,0.00126,13.85
1000.0,1.8,0.65,1.2e-05,283000000.0,0.00129,14.04
1000.0,1.8,0.65,1.25e-05,284000000.0,0.00133,14.23
1000.0,1.8,0.65,1.3e-05,286000000.0,0.00136,14.4
1000.0,1.8,0.65,1.35e-05,287000000.0,0.00139,14.56
1000.0,1.8,0.65,1.4e-05,289000000.0,0.00142,14.72
1000.0,1.8,0.65,1.45e-05,290000000.0,0.00145,14.86
1000.0,1.8,0.65,1.5e-05,292000000.0,0.00148,15.0
1000.0,1.8,0.7,7.5e-06,273000000.0,0.00131,12.58
1000.0,1.8,0.7,3e-06,253000000.0,0.000654,7.03
1000.0,1.8,0.7,3.5e-06,256000000.0,0.000741,8.056
1000.0,1.8,0.7,4e-06,258000000.0,0.000823,8.918
1000.0,1.8,0.7,4.5e-06,260000000.0,0.000902,9.656
1000.0,1.8,0.7,5e-06,262000000.0,0.000977,10.3
1000.0,1.8,0.7,5.5e-06,265000000.0,0.00105,10.86
1000.0,1.8,0.7,6e-06,267000000.0,0.00112,11.36
1000.0,1.8,0.7,6.5e-06,269000000.0,0.00118,11.81
1000.0,1.8,0.7,7e-06,271000000.0,0.00125,12.22
1000.0,1.8,0.7,8e-06,275000000.0,0.00137,12.92
1000.0,1.8,0.7,8.5e-06,277000000.0,0.00142,13.22
1000.0,1.8,0.7,9e-06,280000000.0,0.00148,13.5
1000.0,1.8,0.7,9.5e-06,282000000.0,0.00153,13.76
1000.0,1.8,0.7,1e-05,284000000.0,0.00158,14.0
1000.0,1.8,0.7,1.05e-05,286000000.0,0.00163,14.22
1000.0,1.8,0.7,1.1e-05,288000000.0,0.00168,14.42
1000.0,1.8,0.7,1.15e-05,290000000.0,0.00172,14.61
1000.0,1.8,0.7,1.2e-05,292000000.0,0.00177,14.79
1000.0,1.8,0.7,1.25e-05,294000000.0,0.00181,14.96
1000.0,1.8,0.7,1.3e-05,296000000.0,0.00186,15.12
1000.0,1.8,0.7,1.35e-05,298000000.0,0.0019,15.27
1000.0,1.8,0.7,1.4e-05,300000000.0,0.00194,15.41
1000.0,1.8,0.7,1.45e-05,302000000.0,0.00198,15.54
1000.0,1.8,0.7,1.5e-05,304000000.0,0.00201,15.66
1000.0,1.8,0.75,7.5e-06,278000000.0,0.0017,13.04
1000.0,1.8,0.75,3e-06,254000000.0,0.000863,7.584
1000.0,1.8,0.75,3.5e-06,257000000.0,0.000976,8.608
1000.0,1.8,0.75,4e-06,260000000.0,0.00108,9.466
1000.0,1.8,0.75,4.5e-06,262000000.0,0.00119,10.2
1000.0,1.8,0.75,5e-06,265000000.0,0.00128,10.83
1000.0,1.8,0.75,5.5e-06,267000000.0,0.00137,11.38
1000.0,1.8,0.75,6e-06,270000000.0,0.00146,11.87
1000.0,1.8,0.75,6.5e-06,273000000.0,0.00155,12.3
