C,Itail,R,WLO,WRF,DCPowerConsumption,ConversionGain,NoiseFigure,VoltageSwing
7e-12,0.008,1700.0,1.5e-05,1.4e-05,0.00802,-0.817,20.25,0.00521
7e-12,0.008,1700.0,1.5e-05,1.6e-05,0.00797,-0.582,20.75,0.00554
7e-12,0.008,1700.0,1.5e-05,1.8e-05,0.00791,-0.52,21.19,0.00581
7e-12,0.008,1700.0,1.5e-05,2.2e-05,0.00783,-0.769,21.93,0.00628
7e-12,0.008,1700.0,1.5e-05,2.4e-05,0.00779,-1.034,22.24,0.00649
7e-12,0.008,1700.0,1.5e-05,2.6e-05,0.00775,-1.37,22.52,0.00665
7e-12,0.008,1700.0,1.5e-05,2.8e-05,0.00772,-1.764,22.77,0.00689
7e-12,0.008,1700.0,1e-05,2e-05,0.00792,-0.696,22.01,0.00553
7e-12,0.008,1700.0,1e-05,1e-05,0.00816,-2.009,19.22,0.00395
7e-12,0.008,1700.0,1e-05,1.2e-05,0.0081,-1.232,19.92,0.00429
7e-12,0.008,1700.0,1e-05,1.4e-05,0.00805,-0.77,20.53,0.0048
7e-12,0.008,1700.0,1e-05,1.6e-05,0.008,-0.559,21.07,0.00496
7e-12,0.008,1700.0,1e-05,1.8e-05,0.00796,-0.548,21.57,0.00521
7e-12,0.008,1700.0,1e-05,2.2e-05,0.00789,-0.971,22.41,0.00569
7e-12,0.008,1700.0,1e-05,2.4e-05,0.00786,-1.346,22.78,0.00588
7e-12,0.008,1700.0,1.1e-05,2e-05,0.00791,-0.525,21.82,0.00565
7e-12,0.008,1700.0,1.1e-05,1e-05,0.00816,-1.939,19.11,0.00415
7e-12,0.008,1700.0,1.1e-05,1.2e-05,0.0081,-1.125,19.78,0.00445
7e-12,0.008,1700.0,1.1e-05,1.4e-05,0.00804,-0.641,20.37,0.00479
7e-12,0.008,1700.0,1.1e-05,1.6e-05,0.00799,-0.414,20.91,0.00504
7e-12,0.008,1700.0,1.1e-05,1.8e-05,0.00795,-0.39,21.39,0.0054
7e-12,0.008,1700.0,1.1e-05,2.2e-05,0.00788,-0.783,22.22,0.00579
7e-12,0.008,1700.0,1.1e-05,2.4e-05,0.00784,-1.137,22.57,0.00604
7e-12,0.008,1700.0,1.1e-05,2.6e-05,0.00781,-1.566,22.89,0.00619
7e-12,0.008,1700.0,1.2e-05,2e-05,0.0079,-0.443,21.72,0.00565
7e-12,0.008,1700.0,1.2e-05,1e-05,0.00816,-1.851,19.03,0.00419
7e-12,0.008,1700.0,1.2e-05,1.2e-05,0.00809,-1.038,19.69,0.00459
7e-12,0.008,1700.0,1.2e-05,1.4e-05,0.00804,-0.559,20.28,0.00497
7e-12,0.008,1700.0,1.2e-05,1.6e-05,0.00799,-0.336,20.81,0.00531
7e-12,0.008,1700.0,1.2e-05,1.8e-05,0.00794,-0.312,21.29,0.00549
7e-12,0.008,1700.0,1.2e-05,2.2e-05,0.00786,-0.695,22.11,0.006
7e-12,0.008,1700.0,1.2e-05,2.4e-05,0.00783,-1.039,22.45,0.00616
7e-12,0.008,1700.0,1.2e-05,2.6e-05,0.0078,-1.456,22.77,0.00642
7e-12,0.008,1700.0,1.3e-05,2e-05,0.00789,-0.464,21.67,0.0059
7e-12,0.008,1700.0,1.3e-05,1e-05,0.00815,-1.813,19.0,0.00426
7e-12,0.008,1700.0,1.3e-05,1.2e-05,0.00809,-1.023,19.66,0.00478
7e-12,0.008,1700.0,1.3e-05,1.4e-05,0.00803,-0.562,20.25,0.00507
7e-12,0.008,1700.0,1.3e-05,1.6e-05,0.00798,-0.351,20.77,0.00536
7e-12,0.008,1700.0,1.3e-05,1.8e-05,0.00793,-0.333,21.25,0.00564
7e-12,0.008,1700.0,1.3e-05,2.2e-05,0.00785,-0.711,22.06,0.00609
7e-12,0.008,1700.0,1.3e-05,2.4e-05,0.00781,-1.046,22.4,0.00632
7e-12,0.008,1700.0,1.3e-05,2.6e-05,0.00778,-1.45,22.71,0.00651
7e-12,0.008,1700.0,1.3e-05,2.8e-05,0.00775,-1.904,22.98,0.0067
7e-12,0.008,1700.0,1.4e-05,2e-05,0.00788,-0.55,21.65,0.00593
7e-12,0.008,1700.0,1.4e-05,1e-05,0.00815,-1.872,19.0,0.00439
7e-12,0.008,1700.0,1.4e-05,1.2e-05,0.00809,-1.113,19.66,0.00475
7e-12,0.008,1700.0,1.4e-05,1.4e-05,0.00803,-0.668,20.24,0.00508
7e-12,0.008,1700.0,1.4e-05,1.6e-05,0.00797,-0.46,20.76,0.00549
7e-12,0.008,1700.0,1.4e-05,1.8e-05,0.00792,-0.434,21.23,0.00572
7e-12,0.008,1700.0,1.4e-05,2.2e-05,0.00784,-0.774,22.02,0.00615
7e-12,0.008,1700.0,1.4e-05,2.4e-05,0.0078,-1.083,22.35,0.00654
7e-12,0.008,1700.0,1.4e-05,2.6e-05,0.00777,-1.456,22.64,0.00664
7e-12,0.008,1700.0,1.4e-05,2.8e-05,0.00774,-1.878,22.9,0.00678
7e-12,0.008,1700.0,1.6e-05,2e-05,0.00786,-0.537,21.51,0.00615
7e-12,0.008,1700.0,1.6e-05,1e-05,0.00815,-2.204,19.09,0.0048
7e-12,0.008,1700.0,1.6e-05,1.2e-05,0.00808,-1.421,19.71,0.00492
7e-12,0.008,1700.0,1.6e-05,1.4e-05,0.00802,-0.92,20.26,0.00527
7e-12,0.008,1700.0,1.6e-05,1.6e-05,0.00796,-0.631,20.73,0.00572
7e-12,0.008,1700.0,1.6e-05,1.8e-05,0.00791,-0.513,21.14,0.00589
7e-12,0.008,1700.0,1.6e-05,2.2e-05,0.00781,-0.681,21.84,0.0064
7e-12,0.008,1700.0,1.6e-05,2.4e-05,0.00777,-0.924,22.14,0.0066
7e-12,0.008,1700.0,1.6e-05,2.6e-05,0.00774,-1.245,22.41,0.00679
7e-12,0.008,1700.0,1.6e-05,2.8e-05,0.0077,-1.627,22.66,0.00698
7e-12,0.008,1700.0,1.6e-05,3e-05,0.00767,-2.056,22.88,0.00721
7e-12,0.008,1700.0,1.7e-05,2e-05,0.00785,-0.452,21.47,0.00625
7e-12,0.008,1700.0,1.7e-05,1e-05,0.00815,-2.332,19.14,0.00471
7e-12,0.008,1700.0,1.7e-05,1.2e-05,0.00808,-1.492,19.74,0.005
7e-12,0.008,1700.0,1.7e-05,1.4e-05,0.00801,-0.927,20.25,0.00536
7e-12,0.008,1700.0,1.7e-05,1.6e-05,0.00795,-0.588,20.7,0.00565
7e-12,0.008,1700.0,1.7e-05,1.8e-05,0.0079,-0.441,21.11,0.00598
7e-12,0.008,1700.0,1.7e-05,2.2e-05,0.0078,-0.59,21.8,0.00658
7e-12,0.008,1700.0,1.7e-05,2.4e-05,0.00776,-0.829,22.09,0.00674
7e-12,0.008,1700.0,1.7e-05,2.6e-05,0.00772,-1.149,22.36,0.00694
7e-12,0.008,1700.0,1.7e-05,2.8e-05,0.00769,-1.53,22.6,0.00715
7e-12,0.008,1700.0,1.7e-05,3e-05,0.00766,-1.96,22.82,0.00741
7e-12,0.008,1700.0,1.8e-05,2e-05,0.00784,-0.39,21.46,0.00633
7e-12,0.008,1700.0,1.8e-05,1e-05,0.00814,-2.377,19.17,0.00484
7e-12,0.008,1700.0,1.8e-05,1.2e-05,0.00807,-1.474,19.75,0.00521
7e-12,0.008,1700.0,1.8e-05,1.4e-05,0.00801,-0.875,20.25,0.00552
7e-12,0.008,1700.0,1.8e-05,1.6e-05,0.00795,-0.526,20.69,0.00577
7e-12,0.008,1700.0,1.8e-05,1.8e-05,0.00789,-0.377,21.1,0.00605
7e-12,0.008,1700.0,1.8e-05,2.2e-05,0.00779,-0.533,21.78,0.00658
7e-12,0.008,1700.0,1.8e-05,2.4e-05,0.00775,-0.778,22.08,0.0068
7e-12,0.008,1700.0,1.8e-05,2.6e-05,0.00771,-1.103,22.35,0.00718
7e-12,0.008,1700.0,1.8e-05,2.8e-05,0.00767,-1.49,22.59,0.00728
7e-12,0.008,1700.0,1.8e-05,3e-05,0.00764,-1.924,22.8,0.00753
7e-12,0.008,1700.0,1.9e-05,2e-05,0.00783,-0.371,21.47,0.00646
7e-12,0.008,1700.0,1.9e-05,1e-05,0.00814,-2.353,19.19,0.00484
7e-12,0.008,1700.0,1.9e-05,1.2e-05,0.00807,-1.429,19.76,0.00549
7e-12,0.008,1700.0,1.9e-05,1.4e-05,0.008,-0.831,20.26,0.00563
7e-12,0.008,1700.0,1.9e-05,1.6e-05,0.00794,-0.488,20.71,0.00592
7e-12,0.008,1700.0,1.9e-05,1.8e-05,0.00789,-0.348,21.11,0.00614
7e-12,0.008,1700.0,1.9e-05,2.2e-05,0.00778,-0.524,21.8,0.00667
7e-12,0.008,1700.0,1.9e-05,2.4e-05,0.00774,-0.779,22.1,0.00698
7e-12,0.008,1700.0,1.9e-05,2.6e-05,0.0077,-1.112,22.37,0.00714
7e-12,0.008,1700.0,1.9e-05,2.8e-05,0.00766,-1.507,22.61,0.00734
7e-12,0.008,1700.0,1.9e-05,3e-05,0.00763,-1.947,22.83,0.00763
7e-12,0.008,1700.0,2e-05,2e-05,0.00782,-0.402,21.51,0.00655
7e-12,0.008,1700.0,2e-05,1e-05,0.00814,-2.32,19.2,0.0051
7e-12,0.008,1700.0,2e-05,1.2e-05,0.00807,-1.405,19.78,0.00549
7e-12,0.008,1700.0,2e-05,1.4e-05,0.008,-0.818,20.28,0.00563
7e-12,0.008,1700.0,2e-05,1.6e-05,0.00794,-0.49,20.74,0.00597
7e-12,0.008,1700.0,2e-05,1.8e-05,0.00788,-0.365,21.14,0.00634
7e-12,0.008,1700.0,2e-05,2.2e-05,0.00777,-0.567,21.85,0.00683
7e-12,0.008,1700.0,2e-05,2.4e-05,0.00773,-0.831,22.15,0.00715
7e-12,0.008,1700.0,2e-05,2.6e-05,0.00769,-1.172,22.42,0.00725
7e-12,0.008,1700.0,2e-05,2.8e-05,0.00765,-1.57,22.66,0.0075
7e-12,0.008,1700.0,2e-05,3e-05,0.00761,-2.012,22.88,0.00782
7e-12,0.008,1900.0,1.5e-05,2e-05,0.00767,-0.576,21.53,0.006
7e-12,0.008,1900.0,1.5e-05,1e-05,0.00796,-2.025,18.97,0.00453
7e-12,0.008,1900.0,1.5e-05,1.2e-05,0.00789,-1.271,19.62,0.005
7e-12,0.008,1900.0,1.5e-05,1.4e-05,0.00783,-0.813,20.19,0.00513
7e-12,0.008,1900.0,1.5e-05,1.6e-05,0.00777,-0.576,20.69,0.00549
7e-12,0.008,1900.0,1.5e-05,1.8e-05,0.00771,-0.509,21.13,0.00574
7e-12,0.008,1900.0,1.5e-05,2.2e-05,0.00762,-0.751,21.88,0.00622
7e-12,0.008,1900.0,1.5e-05,2.4e-05,0.00758,-1.015,22.19,0.00654
7e-12,0.008,1900.0,1.5e-05,2.6e-05,0.00754,-1.351,22.47,0.00668
7e-12,0.008,1900.0,1.5e-05,2.8e-05,0.00751,-1.746,22.73,0.00698
7e-12,0.008,1900.0,1.5e-05,3e-05,0.00748,-2.187,22.95,0.00708
7e-12,0.008,1900.0,1e-05,2e-05,0.00773,-0.673,21.95,0.00542
7e-12,0.008,1900.0,1e-05,1e-05,0.00798,-1.975,19.15,0.00384
7e-12,0.008,1900.0,1e-05,1.2e-05,0.00792,-1.196,19.84,0.00432
7e-12,0.008,1900.0,1e-05,1.4e-05,0.00786,-0.735,20.46,0.00469
7e-12,0.008,1900.0,1e-05,1.6e-05,0.00781,-0.527,21.0,0.00491
7e-12,0.008,1900.0,1e-05,1.8e-05,0.00777,-0.52,21.5,0.00515
7e-12,0.008,1900.0,1e-05,2.2e-05,0.0077,-0.953,22.35,0.00563
7e-12,0.008,1900.0,1e-05,2.4e-05,0.00766,-1.334,22.72,0.00582
7e-12,0.008,1900.0,1.1e-05,2e-05,0.00772,-0.503,21.76,0.00557
7e-12,0.008,1900.0,1.1e-05,1e-05,0.00798,-1.896,19.03,0.004
7e-12,0.008,1900.0,1.1e-05,1.2e-05,0.00791,-1.085,19.7,0.00442
7e-12,0.008,1900.0,1.1e-05,1.4e-05,0.00785,-0.605,20.3,0.00476
7e-12,0.008,1900.0,1.1e-05,1.6e-05,0.0078,-0.384,20.84,0.00502
7e-12,0.008,1900.0,1.1e-05,1.8e-05,0.00776,-0.364,21.32,0.00539
7e-12,0.008,1900.0,1.1e-05,2.2e-05,0.00768,-0.766,22.16,0.00585
7e-12,0.008,1900.0,1.1e-05,2.4e-05,0.00765,-1.125,22.52,0.00602
7e-12,0.008,1900.0,1.1e-05,2.6e-05,0.00761,-1.559,22.84,0.00613
7e-12,0.008,1900.0,1.2e-05,2e-05,0.0077,-0.429,21.66,0.00574
7e-12,0.008,1900.0,1.2e-05,1e-05,0.00797,-1.81,18.95,0.00423
7e-12,0.008,1900.0,1.2e-05,1.2e-05,0.00791,-1.003,19.62,0.00458
7e-12,0.008,1900.0,1.2e-05,1.4e-05,0.00785,-0.53,20.21,0.00492
7e-12,0.008,1900.0,1.2e-05,1.6e-05,0.00779,-0.312,20.75,0.00519
7e-12,0.008,1900.0,1.2e-05,1.8e-05,0.00775,-0.293,21.23,0.00548
7e-12,0.008,1900.0,1.2e-05,2.2e-05,0.00766,-0.685,22.05,0.00591
7e-12,0.008,1900.0,1.2e-05,2.4e-05,0.00763,-1.034,22.4,0.00609
7e-12,0.008,1900.0,1.2e-05,2.6e-05,0.0076,-1.454,22.72,0.00636
7e-12,0.008,1900.0,1.3e-05,2e-05,0.00769,-0.461,21.62,0.00587
7e-12,0.008,1900.0,1.3e-05,1e-05,0.00797,-1.782,18.92,0.00433
7e-12,0.008,1900.0,1.3e-05,1.2e-05,0.0079,-1.0,19.59,0.00459
7e-12,0.008,1900.0,1.3e-05,1.4e-05,0.00784,-0.546,20.19,0.00492
7e-12,0.008,1900.0,1.3e-05,1.6e-05,0.00778,-0.34,20.72,0.00535
7e-12,0.008,1900.0,1.3e-05,1.8e-05,0.00774,-0.327,21.2,0.00553
7e-12,0.008,1900.0,1.3e-05,2.2e-05,0.00765,-0.711,22.01,0.00612
7e-12,0.008,1900.0,1.3e-05,2.4e-05,0.00761,-1.048,22.35,0.00627
7e-12,0.008,1900.0,1.3e-05,2.6e-05,0.00758,-1.453,22.66,0.0066
7e-12,0.008,1900.0,1.3e-05,2.8e-05,0.00755,-1.91,22.94,0.00672
7e-12,0.008,1900.0,1.4e-05,2e-05,0.00768,-0.549,21.6,0.00593
7e-12,0.008,1900.0,1.4e-05,1e-05,0.00797,-1.858,18.93,0.0045
7e-12,0.008,1900.0,1.4e-05,1.2e-05,0.0079,-1.105,19.59,0.00472
7e-12,0.008,1900.0,1.4e-05,1.4e-05,0.00783,-0.665,20.18,0.00506
7e-12,0.008,1900.0,1.4e-05,1.6e-05,0.00778,-0.459,20.71,0.0054
7e-12,0.008,1900.0,1.4e-05,1.8e-05,0.00772,-0.434,21.18,0.00569
7e-12,0.008,1900.0,1.4e-05,2.2e-05,0.00764,-0.772,21.97,0.0062
7e-12,0.008,1900.0,1.4e-05,2.4e-05,0.0076,-1.079,22.3,0.00635
7e-12,0.008,1900.0,1.4e-05,2.6e-05,0.00756,-1.45,22.59,0.00665
7e-12,0.008,1900.0,1.4e-05,2.8e-05,0.00753,-1.872,22.86,0.00688
7e-12,0.008,1900.0,1.6e-05,2e-05,0.00765,-0.507,21.45,0.00614
7e-12,0.008,1900.0,1.6e-05,1e-05,0.00796,-2.198,19.02,0.00454
7e-12,0.008,1900.0,1.6e-05,1.2e-05,0.00789,-1.411,19.65,0.00495
7e-12,0.008,1900.0,1.6e-05,1.4e-05,0.00782,-0.903,20.19,0.00519
7e-12,0.008,1900.0,1.6e-05,1.6e-05,0.00776,-0.607,20.66,0.00551
7e-12,0.008,1900.0,1.6e-05,1.8e-05,0.00771,-0.484,21.08,0.00585
7e-12,0.008,1900.0,1.6e-05,2.2e-05,0.00761,-0.653,21.79,0.00641
7e-12,0.008,1900.0,1.6e-05,2.4e-05,0.00757,-0.897,22.09,0.00662
7e-12,0.008,1900.0,1.6e-05,2.6e-05,0.00753,-1.22,22.36,0.00684
7e-12,0.008,1900.0,1.6e-05,2.8e-05,0.00749,-1.605,22.61,0.00696
7e-12,0.008,1900.0,1.6e-05,3e-05,0.00746,-2.038,22.83,0.00716
7e-12,0.008,1900.0,1.7e-05,2e-05,0.00764,-0.42,21.41,0.00629
7e-12,0.008,1900.0,1.7e-05,1e-05,0.00796,-2.315,19.07,0.00461
7e-12,0.008,1900.0,1.7e-05,1.2e-05,0.00788,-1.465,19.67,0.00503
7e-12,0.008,1900.0,1.7e-05,1.4e-05,0.00782,-0.894,20.18,0.00538
7e-12,0.008,1900.0,1.7e-05,1.6e-05,0.00775,-0.553,20.64,0.00561
7e-12,0.008,1900.0,1.7e-05,1.8e-05,0.0077,-0.407,21.04,0.00603
7e-12,0.008,1900.0,1.7e-05,2.2e-05,0.0076,-0.56,21.74,0.00645
7e-12,0.008,1900.0,1.7e-05,2.4e-05,0.00755,-0.803,22.04,0.00668
7e-12,0.008,1900.0,1.7e-05,2.6e-05,0.00751,-1.126,22.31,0.00696
7e-12,0.008,1900.0,1.7e-05,2.8e-05,0.00748,-1.511,22.55,0.00721
7e-12,0.008,1900.0,1.7e-05,3e-05,0.00744,-1.945,22.77,0.00742
7e-12,0.008,1900.0,1.8e-05,2e-05,0.00763,-0.361,21.4,0.0064
7e-12,0.008,1900.0,1.8e-05,1e-05,0.00796,-2.343,19.09,0.00472
7e-12,0.008,1900.0,1.8e-05,1.2e-05,0.00788,-1.435,19.67,0.00508
7e-12,0.008,1900.0,1.8e-05,1.4e-05,0.00781,-0.837,20.18,0.00545
7e-12,0.008,1900.0,1.8e-05,1.6e-05,0.00775,-0.49,20.63,0.0058
7e-12,0.008,1900.0,1.8e-05,1.8e-05,0.00769,-0.344,21.03,0.00605
7e-12,0.008,1900.0,1.8e-05,2.2e-05,0.00759,-0.508,21.73,0.00661
7e-12,0.008,1900.0,1.8e-05,2.4e-05,0.00754,-0.757,22.03,0.00682
7e-12,0.008,1900.0,1.8e-05,2.6e-05,0.0075,-1.087,22.3,0.00709
7e-12,0.008,1900.0,1.8e-05,2.8e-05,0.00746,-1.478,22.54,0.00727
7e-12,0.008,1900.0,1.8e-05,3e-05,0.00743,-1.916,22.76,0.00753
7e-12,0.008,1900.0,1.9e-05,2e-05,0.00763,-0.351,21.42,0.00642
7e-12,0.008,1900.0,1.9e-05,1e-05,0.00796,-2.31,19.11,0.00491
7e-12,0.008,1900.0,1.9e-05,1.2e-05,0.00788,-1.389,19.68,0.00527
7e-12,0.008,1900.0,1.9e-05,1.4e-05,0.00781,-0.795,20.19,0.00569
7e-12,0.008,1900.0,1.9e-05,1.6e-05,0.00774,-0.456,20.64,0.00589
7e-12,0.008,1900.0,1.9e-05,1.8e-05,0.00768,-0.322,21.05,0.00615
7e-12,0.008,1900.0,1.9e-05,2.2e-05,0.00757,-0.509,21.75,0.00675
7e-12,0.008,1900.0,1.9e-05,2.4e-05,0.00753,-0.769,22.06,0.00704
7e-12,0.008,1900.0,1.9e-05,2.6e-05,0.00748,-1.107,22.33,0.00722
7e-12,0.008,1900.0,1.9e-05,2.8e-05,0.00744,-1.505,22.58,0.00747
7e-12,0.008,1900.0,1.9e-05,3e-05,0.00741,-1.949,22.8,0.00741
7e-12,0.008,1900.0,2e-05,2e-05,0.00762,-0.393,21.46,0.00661
7e-12,0.008,1900.0,2e-05,1e-05,0.00795,-2.278,19.12,0.005
7e-12,0.008,1900.0,2e-05,1.2e-05,0.00788,-1.368,19.7,0.00536
7e-12,0.008,1900.0,2e-05,1.4e-05,0.0078,-0.788,20.22,0.00569
7e-12,0.008,1900.0,2e-05,1.6e-05,0.00774,-0.467,20.67,0.00597
7e-12,0.008,1900.0,2e-05,1.8e-05,0.00767,-0.349,21.09,0.00626
7e-12,0.008,1900.0,2e-05,2.2e-05,0.00756,-0.563,21.8,0.00681
7e-12,0.008,1900.0,2e-05,2.4e-05,0.00752,-0.832,22.11,0.00695
7e-12,0.008,1900.0,2e-05,2.6e-05,0.00747,-1.177,22.38,0.00736
7e-12,0.008,1900.0,2e-05,2.8e-05,0.00743,-1.578,22.63,0.00741
7e-12,0.008,1900.0,2e-05,3e-05,0.00739,-2.022,22.85,0.00762
7e-12,0.008,2100.0,1.5e-05,2e-05,0.0075,-0.562,21.48,0.00604
7e-12,0.008,2100.0,1.5e-05,1e-05,0.00781,-2.023,18.91,0.00445
7e-12,0.008,2100.0,1.5e-05,1.2e-05,0.00774,-1.269,19.57,0.00477
7e-12,0.008,2100.0,1.5e-05,1.4e-05,0.00767,-0.809,20.14,0.00519
7e-12,0.008,2100.0,1.5e-05,1.6e-05,0.00761,-0.569,20.64,0.00547
7e-12,0.008,2100.0,1.5e-05,1.8e-05,0.00755,-0.498,21.09,0.00585
7e-12,0.008,2100.0,1.5e-05,2.2e-05,0.00745,-0.735,21.83,0.00632
7e-12,0.008,2100.0,1.5e-05,2.4e-05,0.00741,-0.998,22.15,0.0066
7e-12,0.008,2100.0,1.5e-05,2.6e-05,0.00737,-1.335,22.43,0.00665
7e-12,0.008,2100.0,1.5e-05,2.8e-05,0.00734,-1.732,22.69,0.00694
7e-12,0.008,2100.0,1.5e-05,3e-05,0.00731,-2.175,22.92,0.00702
7e-12,0.008,2100.0,1e-05,2e-05,0.00757,-0.655,21.89,0.00544
7e-12,0.008,2100.0,1e-05,1e-05,0.00783,-1.945,19.08,0.00389
7e-12,0.008,2100.0,1e-05,1.2e-05,0.00776,-1.166,19.78,0.00428
7e-12,0.008,2100.0,1e-05,1.4e-05,0.00771,-0.707,20.4,0.0046
7e-12,0.008,2100.0,1e-05,1.6e-05,0.00766,-0.501,20.95,0.00493
7e-12,0.008,2100.0,1e-05,1.8e-05,0.00761,-0.498,21.45,0.0052
7e-12,0.008,2100.0,1e-05,2.2e-05,0.00754,-0.94,22.3,0.00569
7e-12,0.008,2100.0,1e-05,2.4e-05,0.0075,-1.325,22.67,0.00586
7e-12,0.008,2100.0,1.1e-05,2e-05,0.00756,-0.487,21.71,0.00558
7e-12,0.008,2100.0,1.1e-05,1e-05,0.00782,-1.861,18.96,0.00402
7e-12,0.008,2100.0,1.1e-05,1.2e-05,0.00776,-1.053,19.64,0.00448
7e-12,0.008,2100.0,1.1e-05,1.4e-05,0.0077,-0.577,20.24,0.00482
7e-12,0.008,2100.0,1.1e-05,1.6e-05,0.00765,-0.359,20.78,0.00508
7e-12,0.008,2100.0,1.1e-05,1.8e-05,0.0076,-0.344,21.27,0.00534
7e-12,0.008,2100.0,1.1e-05,2.2e-05,0.00752,-0.754,22.11,0.00573
7e-12,0.008,2100.0,1.1e-05,2.4e-05,0.00748,-1.117,22.47,0.006
7e-12,0.008,2100.0,1.1e-05,2.6e-05,0.00745,-1.556,22.8,0.00621
7e-12,0.008,2100.0,1.2e-05,2e-05,0.00754,-0.42,21.62,0.00565
7e-12,0.008,2100.0,1.2e-05,1e-05,0.00782,-1.777,18.89,0.00412
7e-12,0.008,2100.0,1.2e-05,1.2e-05,0.00775,-0.975,19.56,0.00456
7e-12,0.008,2100.0,1.2e-05,1.4e-05,0.00769,-0.507,20.16,0.00489
7e-12,0.008,2100.0,1.2e-05,1.6e-05,0.00763,-0.295,20.7,0.00521
7e-12,0.008,2100.0,1.2e-05,1.8e-05,0.00759,-0.28,21.18,0.00544
7e-12,0.008,2100.0,1.2e-05,2.2e-05,0.0075,-0.679,22.01,0.00593
7e-12,0.008,2100.0,1.2e-05,2.4e-05,0.00746,-1.031,22.36,0.00606
7e-12,0.008,2100.0,1.2e-05,2.6e-05,0.00743,-1.455,22.68,0.00634
7e-12,0.008,2100.0,1.2e-05,2.8e-05,0.0074,-1.934,22.97,0.00644
7e-12,0.008,2100.0,1.3e-05,2e-05,0.00753,-0.46,21.58,0.00583
7e-12,0.008,2100.0,1.3e-05,1e-05,0.00782,-1.758,18.86,0.00434
7e-12,0.008,2100.0,1.3e-05,1.2e-05,0.00775,-0.983,19.54,0.00474
7e-12,0.008,2100.0,1.3e-05,1.4e-05,0.00768,-0.535,20.14,0.00521
7e-12,0.008,2100.0,1.3e-05,1.6e-05,0.00762,-0.334,20.67,0.00535
7e-12,0.008,2100.0,1.3e-05,1.8e-05,0.00757,-0.323,21.15,0.00565
7e-12,0.008,2100.0,1.3e-05,2.2e-05,0.00748,-0.712,21.97,0.00609
7e-12,0.008,2100.0,1.3e-05,2.4e-05,0.00745,-1.051,22.32,0.00626
7e-12,0.008,2100.0,1.3e-05,2.6e-05,0.00741,-1.457,22.63,0.0065
7e-12,0.008,2100.0,1.3e-05,2.8e-05,0.00738,-1.915,22.9,0.00661
7e-12,0.008,2100.0,1.4e-05,2e-05,0.00751,-0.547,21.56,0.00588
7e-12,0.008,2100.0,1.4e-05,1e-05,0.00781,-1.848,18.87,0.00452
7e-12,0.008,2100.0,1.4e-05,1.2e-05,0.00774,-1.101,19.54,0.00481
7e-12,0.008,2100.0,1.4e-05,1.4e-05,0.00767,-0.663,20.14,0.00498
7e-12,0.008,2100.0,1.4e-05,1.6e-05,0.00761,-0.458,20.67,0.00534
7e-12,0.008,2100.0,1.4e-05,1.8e-05,0.00756,-0.433,21.14,0.0057
7e-12,0.008,2100.0,1.4e-05,2.2e-05,0.00747,-0.769,21.93,0.00618
7e-12,0.008,2100.0,1.4e-05,2.4e-05,0.00743,-1.075,22.26,0.00649
7e-12,0.008,2100.0,1.4e-05,2.6e-05,0.00739,-1.445,22.56,0.00649
7e-12,0.008,2100.0,1.4e-05,2.8e-05,0.00736,-1.867,22.82,0.00679
7e-12,0.008,2100.0,1.6e-05,2e-05,0.00749,-0.483,21.4,0.00616
7e-12,0.008,2100.0,1.6e-05,1e-05,0.00781,-2.193,18.97,0.00465
7e-12,0.008,2100.0,1.6e-05,1.2e-05,0.00773,-1.401,19.6,0.00495
7e-12,0.008,2100.0,1.6e-05,1.4e-05,0.00766,-0.887,20.14,0.00524
7e-12,0.008,2100.0,1.6e-05,1.6e-05,0.0076,-0.586,20.61,0.00573
7e-12,0.008,2100.0,1.6e-05,1.8e-05,0.00754,-0.46,21.03,0.00577
7e-12,0.008,2100.0,1.6e-05,2.2e-05,0.00744,-0.63,21.74,0.00639
7e-12,0.008,2100.0,1.6e-05,2.4e-05,0.0074,-0.876,22.05,0.00671
7e-12,0.008,2100.0,1.6e-05,2.6e-05,0.00736,-1.201,22.32,0.00692
7e-12,0.008,2100.0,1.6e-05,2.8e-05,0.00732,-1.589,22.57,0.00702
7e-12,0.008,2100.0,1.6e-05,3e-05,0.00729,-2.025,22.79,0.00728
7e-12,0.008,2100.0,1.7e-05,2e-05,0.00748,-0.394,21.36,0.00617
7e-12,0.008,2100.0,1.7e-05,1e-05,0.00781,-2.299,19.01,0.00462
7e-12,0.008,2100.0,1.7e-05,1.2e-05,0.00773,-1.441,19.61,0.00513
7e-12,0.008,2100.0,1.7e-05,1.4e-05,0.00765,-0.865,20.13,0.00558
7e-12,0.008,2100.0,1.7e-05,1.6e-05,0.00759,-0.524,20.58,0.0057
7e-12,0.008,2100.0,1.7e-05,1.8e-05,0.00753,-0.379,20.99,0.00591
7e-12,0.008,2100.0,1.7e-05,2.2e-05,0.00743,-0.537,21.69,0.00653
7e-12,0.008,2100.0,1.7e-05,2.4e-05,0.00738,-0.783,21.99,0.00674
7e-12,0.008,2100.0,1.7e-05,2.6e-05,0.00734,-1.109,22.27,0.00704
7e-12,0.008,2100.0,1.7e-05,2.8e-05,0.0073,-1.497,22.51,0.00713
7e-12,0.008,2100.0,1.7e-05,3e-05,0.00727,-1.934,22.74,0.00726
7e-12,0.008,2100.0,1.8e-05,2e-05,0.00746,-0.339,21.35,0.00632
7e-12,0.008,2100.0,1.8e-05,1e-05,0.0078,-2.314,19.03,0.00482
