Lm,Lm2,Cm2,R1,W1,W2,DCPowerConsumption,S11,S22,PowerGain,DrainEfficiency,PAE,PSAT
1e-09,8.5e-12,8.5e-14,2000.0,1.4e-05,4e-06,0.00587,-6.069,-26.56,3.587,13.43,2.327,4.006
1e-09,8.5e-12,8.5e-14,2000.0,1.6e-05,5e-06,0.00618,-9.77,-24.31,3.818,13.39,2.61,4.22
1e-09,8.5e-12,8.5e-14,2000.0,1.6e-05,3e-06,0.00618,-7.534,-29.65,3.783,13.34,2.616,4.245
1e-09,8.5e-12,8.5e-14,2000.0,1.6e-05,4e-06,0.00618,-8.544,-27.11,3.804,13.33,2.618,4.238
1e-09,8.5e-12,8.5e-14,2000.0,1.7e-05,5e-06,0.00632,-11.83,-19.85,3.847,13.32,2.694,4.307
1e-09,8.5e-12,8.5e-14,2000.0,1.7e-05,3e-06,0.00632,-8.943,-23.21,3.809,13.26,2.696,4.353
1e-09,8.5e-12,8.5e-14,2000.0,1.7e-05,4e-06,0.00632,-10.23,-21.52,3.831,13.29,2.7,4.327
1e-09,8.5e-12,8.5e-14,2000.0,1.8e-05,5e-06,0.00644,-14.52,-17.17,3.83,13.21,2.737,4.393
1e-09,8.5e-12,8.5e-14,2000.0,1.8e-05,3e-06,0.00644,-10.64,-19.68,3.79,13.22,2.736,4.435
1e-09,8.5e-12,8.5e-14,2000.0,1.8e-05,4e-06,0.00644,-12.33,-18.41,3.813,13.23,2.74,4.408
1e-09,8.5e-12,8.5e-14,2000.0,1.9e-05,5e-06,0.00656,-18.22,-15.34,3.772,13.12,2.739,4.474
1e-09,8.5e-12,8.5e-14,2000.0,1.9e-05,3e-06,0.00656,-12.68,-17.39,3.732,13.18,2.737,4.509
1e-09,8.5e-12,8.5e-14,2000.0,1.9e-05,4e-06,0.00656,-14.96,-16.35,3.755,13.13,2.742,4.486
1e-09,8.5e-12,8.5e-14,2000.0,2e-05,5e-06,0.00667,-23.37,-14.02,3.681,13.05,2.705,4.551
1e-09,8.5e-12,8.5e-14,2000.0,2e-05,3e-06,0.00667,-15.02,-15.79,3.64,13.09,2.702,4.58
1e-09,8.5e-12,8.5e-14,2000.0,2e-05,4e-06,0.00667,-18.18,-14.89,3.663,13.04,2.707,4.561
1e-09,8.5e-12,8.5e-14,2500.0,1.5e-05,5e-06,0.00566,-6.741,-29.45,4.651,13.42,2.89,4.128
1e-09,8.5e-12,8.5e-14,2500.0,1.5e-05,3e-06,0.00566,-5.321,-29.52,4.606,13.41,2.905,4.137
1e-09,8.5e-12,8.5e-14,2500.0,1.5e-05,4e-06,0.00566,-5.973,-31.45,4.633,13.42,2.904,4.134
1e-09,8.5e-12,8.5e-14,2500.0,1e-05,5e-06,0.00474,-2.955,-12.22,3.339,12.68,1.635,3.05
1e-09,8.5e-12,8.5e-14,2500.0,1e-05,3e-06,0.00474,-2.405,-11.58,3.333,12.1,1.682,2.968
1e-09,8.5e-12,8.5e-14,2500.0,1e-05,4e-06,0.00474,-2.657,-11.88,3.342,12.19,1.67,3.006
1e-09,8.5e-12,8.5e-14,2500.0,1.1e-05,5e-06,0.00496,-3.421,-14.64,3.785,13.24,1.984,3.353
1e-09,8.5e-12,8.5e-14,2500.0,1.1e-05,3e-06,0.00496,-2.768,-13.64,3.769,12.46,2.018,3.271
1e-09,8.5e-12,8.5e-14,2500.0,1.1e-05,4e-06,0.00496,-3.067,-14.12,3.783,12.93,2.012,3.302
1e-09,8.5e-12,8.5e-14,2500.0,1.2e-05,5e-06,0.00515,-4.0,-17.88,4.129,13.43,2.284,3.674
1e-09,8.5e-12,8.5e-14,2500.0,1.2e-05,3e-06,0.00515,-3.217,-16.22,4.104,13.05,2.31,3.521
1e-09,8.5e-12,8.5e-14,2500.0,1.2e-05,4e-06,0.00515,-3.576,-16.99,4.122,13.33,2.308,3.612
1e-09,8.5e-12,8.5e-14,2500.0,1.3e-05,5e-06,0.00534,-4.721,-22.81,4.381,13.47,2.535,3.889
1e-09,8.5e-12,8.5e-14,2500.0,1.3e-05,3e-06,0.00534,-3.775,-19.64,4.349,13.35,2.556,3.862
1e-09,8.5e-12,8.5e-14,2500.0,1.3e-05,4e-06,0.00534,-4.209,-21.05,4.371,13.42,2.554,3.886
1e-09,8.5e-12,8.5e-14,2500.0,1.4e-05,5e-06,0.0055,-5.62,-33.66,4.552,13.48,2.737,4.012
1e-09,8.5e-12,8.5e-14,2500.0,1.4e-05,3e-06,0.0055,-4.466,-24.57,4.513,13.39,2.754,4.027
1e-09,8.5e-12,8.5e-14,2500.0,1.4e-05,4e-06,0.0055,-4.996,-27.8,4.538,13.44,2.754,4.016
1e-09,8.5e-12,8.5e-14,2500.0,1.6e-05,5e-06,0.0058,-8.143,-21.91,4.685,13.38,2.996,4.224
1e-09,8.5e-12,8.5e-14,2500.0,1.6e-05,3e-06,0.0058,-6.376,-25.23,4.638,13.4,3.008,4.254
1e-09,8.5e-12,8.5e-14,2500.0,1.6e-05,4e-06,0.0058,-7.188,-23.75,4.666,13.36,3.008,4.244
1e-09,8.5e-12,8.5e-14,2500.0,1.7e-05,5e-06,0.00593,-9.913,-18.14,4.665,13.35,3.058,4.312
1e-09,8.5e-12,8.5e-14,2500.0,1.7e-05,3e-06,0.00593,-7.676,-20.8,4.615,13.33,3.068,4.36
1e-09,8.5e-12,8.5e-14,2500.0,1.7e-05,4e-06,0.00593,-8.703,-19.5,4.644,13.33,3.068,4.332
1e-09,8.5e-12,8.5e-14,2500.0,1.8e-05,5e-06,0.00605,-12.19,-15.74,4.598,13.29,3.079,4.397
1e-09,8.5e-12,8.5e-14,2500.0,1.8e-05,3e-06,0.00605,-9.283,-17.92,4.546,13.31,3.088,4.441
1e-09,8.5e-12,8.5e-14,2500.0,1.8e-05,4e-06,0.00605,-10.61,-16.83,4.576,13.3,3.087,4.413
1e-09,8.5e-12,8.5e-14,2500.0,1.9e-05,5e-06,0.00617,-15.27,-14.06,4.491,13.23,3.063,4.479
1e-09,8.5e-12,8.5e-14,2500.0,1.9e-05,3e-06,0.00617,-11.28,-15.92,4.439,13.3,3.071,4.515
1e-09,8.5e-12,8.5e-14,2500.0,1.9e-05,4e-06,0.00617,-13.08,-14.98,4.468,13.24,3.07,4.491
1e-09,8.5e-12,8.5e-14,2500.0,2e-05,5e-06,0.00627,-19.89,-12.84,4.351,13.19,3.014,4.557
1e-09,8.5e-12,8.5e-14,2500.0,2e-05,3e-06,0.00627,-13.8,-14.48,4.299,13.23,3.02,4.586
1e-09,8.5e-12,8.5e-14,2500.0,2e-05,4e-06,0.00627,-16.42,-13.65,4.328,13.18,3.02,4.567
1e-09,8.5e-12,8.5e-14,3500.0,1.5e-05,5e-06,0.00508,-4.996,-24.74,5.985,13.43,3.376,4.135
1e-09,8.5e-12,8.5e-14,3500.0,1.5e-05,3e-06,0.00508,-3.984,-25.65,5.918,13.21,3.376,4.149
1e-09,8.5e-12,8.5e-14,3500.0,1.5e-05,4e-06,0.00508,-4.453,-25.94,5.958,13.26,3.384,4.144
1e-09,8.5e-12,8.5e-14,3500.0,1e-05,5e-06,0.00423,-2.057,-12.36,4.98,12.71,2.206,3.055
1e-09,8.5e-12,8.5e-14,3500.0,1e-05,3e-06,0.00423,-1.668,-11.61,4.96,11.87,2.215,2.97
1e-09,8.5e-12,8.5e-14,3500.0,1e-05,4e-06,0.00423,-1.845,-11.96,4.979,12.42,2.222,3.007
1e-09,8.5e-12,8.5e-14,3500.0,1.1e-05,5e-06,0.00443,-2.398,-14.89,5.395,13.02,2.55,3.361
1e-09,8.5e-12,8.5e-14,3500.0,1.1e-05,3e-06,0.00443,-1.937,-13.71,5.362,12.7,2.547,3.274
1e-09,8.5e-12,8.5e-14,3500.0,1.1e-05,4e-06,0.00443,-2.147,-14.26,5.387,12.98,2.561,3.308
1e-09,8.5e-12,8.5e-14,3500.0,1.2e-05,5e-06,0.00461,-2.834,-18.35,5.69,13.1,2.842,3.683
1e-09,8.5e-12,8.5e-14,3500.0,1.2e-05,3e-06,0.00461,-2.28,-16.32,5.645,13.13,2.833,3.524
1e-09,8.5e-12,8.5e-14,3500.0,1.2e-05,4e-06,0.00461,-2.533,-17.24,5.676,13.17,2.848,3.618
1e-09,8.5e-12,8.5e-14,3500.0,1.3e-05,5e-06,0.00478,-3.392,-23.69,5.878,13.02,3.078,3.901
1e-09,8.5e-12,8.5e-14,3500.0,1.3e-05,3e-06,0.00478,-2.719,-19.74,5.824,13.27,3.068,3.87
1e-09,8.5e-12,8.5e-14,3500.0,1.3e-05,4e-06,0.00478,-3.027,-21.4,5.859,13.2,3.084,3.898
1e-09,8.5e-12,8.5e-14,3500.0,1.4e-05,5e-06,0.00493,-4.101,-31.26,5.972,13.3,3.255,4.023
1e-09,8.5e-12,8.5e-14,3500.0,1.4e-05,3e-06,0.00493,-3.277,-24.03,5.91,13.28,3.251,4.041
1e-09,8.5e-12,8.5e-14,3500.0,1.4e-05,4e-06,0.00493,-3.656,-26.97,5.949,13.1,3.263,4.029
1e-09,8.5e-12,8.5e-14,3500.0,1.6e-05,5e-06,0.00521,-6.119,-19.5,5.929,13.43,3.441,4.229
1e-09,8.5e-12,8.5e-14,3500.0,1.6e-05,3e-06,0.00521,-4.874,-22.06,5.859,13.23,3.448,4.265
1e-09,8.5e-12,8.5e-14,3500.0,1.6e-05,4e-06,0.00521,-5.456,-20.92,5.9,13.38,3.454,4.251
1e-09,8.5e-12,8.5e-14,3500.0,1.7e-05,5e-06,0.00533,-7.519,-16.34,5.816,13.42,3.458,4.316
1e-09,8.5e-12,8.5e-14,3500.0,1.7e-05,3e-06,0.00533,-5.985,-18.66,5.745,13.32,3.473,4.367
1e-09,8.5e-12,8.5e-14,3500.0,1.7e-05,4e-06,0.00533,-6.711,-17.53,5.786,13.37,3.471,4.338
1e-09,8.5e-12,8.5e-14,3500.0,1.8e-05,5e-06,0.00545,-9.261,-14.19,5.657,13.38,3.432,4.403
1e-09,8.5e-12,8.5e-14,3500.0,1.8e-05,3e-06,0.00545,-7.37,-16.21,5.587,13.31,3.45,4.448
1e-09,8.5e-12,8.5e-14,3500.0,1.8e-05,4e-06,0.00545,-8.28,-15.2,5.627,13.35,3.446,4.419
1e-09,8.5e-12,8.5e-14,3500.0,1.9e-05,5e-06,0.00555,-11.44,-12.64,5.462,13.28,3.369,4.485
1e-09,8.5e-12,8.5e-14,3500.0,1.9e-05,3e-06,0.00555,-9.099,-14.42,5.393,13.3,3.389,4.521
1e-09,8.5e-12,8.5e-14,3500.0,1.9e-05,4e-06,0.00555,-10.25,-13.52,5.432,13.32,3.385,4.497
1e-09,8.5e-12,8.5e-14,3500.0,2e-05,5e-06,0.00565,-14.2,-11.5,5.238,13.25,3.278,4.563
1e-09,8.5e-12,8.5e-14,3500.0,2e-05,3e-06,0.00565,-11.29,-13.09,5.172,13.32,3.3,4.593
1e-09,8.5e-12,8.5e-14,3500.0,2e-05,4e-06,0.00565,-12.79,-12.28,5.209,13.27,3.292,4.573
1e-09,8.5e-12,8.5e-14,4000.0,1.5e-05,5e-06,0.00485,-4.446,-23.72,6.494,13.51,3.534,4.137
1e-09,8.5e-12,8.5e-14,4000.0,1.5e-05,3e-06,0.00485,-3.553,-24.8,6.418,13.13,3.525,4.153
1e-09,8.5e-12,8.5e-14,4000.0,1.5e-05,4e-06,0.00485,-3.968,-24.89,6.464,13.37,3.54,4.147
1e-09,8.5e-12,8.5e-14,4000.0,1e-05,5e-06,0.00403,-1.77,-12.37,5.649,12.62,2.396,3.057
1e-09,8.5e-12,8.5e-14,4000.0,1e-05,3e-06,0.00403,-1.432,-11.59,5.623,11.9,2.383,2.97
1e-09,8.5e-12,8.5e-14,4000.0,1e-05,4e-06,0.00403,-1.585,-11.95,5.647,12.43,2.401,3.008
1e-09,8.5e-12,8.5e-14,4000.0,1.1e-05,5e-06,0.00422,-2.071,-14.94,6.046,12.79,2.739,3.363
1e-09,8.5e-12,8.5e-14,4000.0,1.1e-05,3e-06,0.00422,-1.67,-13.69,6.005,12.72,2.715,3.274
1e-09,8.5e-12,8.5e-14,4000.0,1.1e-05,4e-06,0.00422,-1.852,-14.26,6.037,12.92,2.74,3.31
1e-09,8.5e-12,8.5e-14,4000.0,1.2e-05,5e-06,0.0044,-2.463,-18.43,6.315,12.81,3.029,3.685
1e-09,8.5e-12,8.5e-14,4000.0,1.2e-05,3e-06,0.0044,-1.979,-16.3,6.261,13.09,3.0,3.525
1e-09,8.5e-12,8.5e-14,4000.0,1.2e-05,4e-06,0.0044,-2.199,-17.25,6.298,12.99,3.024,3.619
1e-09,8.5e-12,8.5e-14,4000.0,1.3e-05,5e-06,0.00456,-2.969,-23.81,6.469,13.15,3.259,3.905
1e-09,8.5e-12,8.5e-14,4000.0,1.3e-05,3e-06,0.00456,-2.379,-19.68,6.405,13.14,3.23,3.873
1e-09,8.5e-12,8.5e-14,4000.0,1.3e-05,4e-06,0.00456,-2.649,-21.4,6.447,12.99,3.256,3.902
1e-09,8.5e-12,8.5e-14,4000.0,1.4e-05,5e-06,0.00471,-3.619,-29.96,6.524,13.4,3.428,4.026
1e-09,8.5e-12,8.5e-14,4000.0,1.4e-05,3e-06,0.00471,-2.894,-23.72,6.452,13.14,3.408,4.045
1e-09,8.5e-12,8.5e-14,4000.0,1.4e-05,4e-06,0.00471,-3.228,-26.47,6.497,13.16,3.428,4.032
1e-09,8.5e-12,8.5e-14,4000.0,1.6e-05,5e-06,0.00498,-5.488,-18.86,6.395,13.52,3.582,4.23
1e-09,8.5e-12,8.5e-14,4000.0,1.6e-05,3e-06,0.00498,-4.388,-21.36,6.316,13.31,3.585,4.268
1e-09,8.5e-12,8.5e-14,4000.0,1.6e-05,4e-06,0.00498,-4.905,-20.24,6.362,13.47,3.593,4.253
1e-09,8.5e-12,8.5e-14,4000.0,1.7e-05,5e-06,0.00509,-6.785,-15.82,6.239,13.5,3.582,4.318
1e-09,8.5e-12,8.5e-14,4000.0,1.7e-05,3e-06,0.00509,-5.438,-18.12,6.16,13.43,3.592,4.37
1e-09,8.5e-12,8.5e-14,4000.0,1.7e-05,4e-06,0.00509,-6.081,-17.0,6.205,13.47,3.592,4.339
1e-09,8.5e-12,8.5e-14,4000.0,1.8e-05,5e-06,0.00521,-8.388,-13.73,6.038,13.47,3.531,4.404
1e-09,8.5e-12,8.5e-14,4000.0,1.8e-05,3e-06,0.00521,-6.748,-15.75,5.961,13.43,3.552,4.45
1e-09,8.5e-12,8.5e-14,4000.0,1.8e-05,4e-06,0.00521,-7.547,-14.74,6.005,13.45,3.549,4.42
1e-09,8.5e-12,8.5e-14,4000.0,1.9e-05,5e-06,0.00531,-10.36,-12.21,5.803,13.39,3.448,4.487
1e-09,8.5e-12,8.5e-14,4000.0,1.9e-05,3e-06,0.00531,-8.382,-14.0,5.729,13.4,3.473,4.523
1e-09,8.5e-12,8.5e-14,4000.0,1.9e-05,4e-06,0.00531,-9.378,-13.1,5.771,13.42,3.465,4.499
1e-09,8.5e-12,8.5e-14,4000.0,2e-05,5e-06,0.00541,-12.78,-11.08,5.543,13.3,3.338,4.564
1e-09,8.5e-12,8.5e-14,4000.0,2e-05,3e-06,0.00541,-10.44,-12.69,5.472,13.38,3.363,4.595
1e-09,8.5e-12,8.5e-14,4000.0,2e-05,4e-06,0.00541,-11.69,-11.87,5.512,13.35,3.353,4.575
1e-09,8.5e-12,1.15e-13,3000.0,1.5e-05,5e-06,0.00534,-6.012,-21.3,5.162,11.27,2.193,3.573
1e-09,8.5e-12,1.15e-13,3000.0,1.5e-05,3e-06,0.00534,-4.783,-19.56,5.095,11.16,2.179,3.53
1e-09,8.5e-12,1.15e-13,3000.0,1.5e-05,4e-06,0.00534,-5.358,-20.67,5.135,11.23,2.193,3.553
1e-09,8.5e-12,1.15e-13,3000.0,1e-05,5e-06,0.00446,-2.438,-8.956,3.815,10.37,1.314,2.455
1e-09,8.5e-12,1.15e-13,3000.0,1e-05,3e-06,0.00446,-1.972,-8.516,3.792,9.461,1.283,2.167
1e-09,8.5e-12,1.15e-13,3000.0,1e-05,4e-06,0.00446,-2.184,-8.727,3.811,9.999,1.308,2.31
1e-09,8.5e-12,1.15e-13,3000.0,1.1e-05,5e-06,0.00467,-2.848,-10.52,4.308,10.84,1.566,2.945
1e-09,8.5e-12,1.15e-13,3000.0,1.1e-05,3e-06,0.00467,-2.291,-9.899,4.273,10.21,1.535,2.657
1e-09,8.5e-12,1.15e-13,3000.0,1.1e-05,4e-06,0.00467,-2.545,-10.2,4.298,10.62,1.559,2.785
1e-09,8.5e-12,1.15e-13,3000.0,1.2e-05,5e-06,0.00486,-3.374,-12.41,4.679,11.09,1.781,3.218
1e-09,8.5e-12,1.15e-13,3000.0,1.2e-05,3e-06,0.00486,-2.702,-11.54,4.632,10.74,1.753,3.077
1e-09,8.5e-12,1.15e-13,3000.0,1.2e-05,4e-06,0.00486,-3.01,-11.96,4.663,10.98,1.775,3.184
1e-09,8.5e-12,1.15e-13,3000.0,1.3e-05,5e-06,0.00503,-4.05,-14.78,4.937,11.14,1.958,3.343
1e-09,8.5e-12,1.15e-13,3000.0,1.3e-05,3e-06,0.00503,-3.232,-13.54,4.881,11.02,1.933,3.32
1e-09,8.5e-12,1.15e-13,3000.0,1.3e-05,4e-06,0.00503,-3.608,-14.14,4.916,11.13,1.953,3.328
1e-09,8.5e-12,1.15e-13,3000.0,1.4e-05,5e-06,0.00519,-4.914,-17.8,5.094,11.26,2.095,3.457
1e-09,8.5e-12,1.15e-13,3000.0,1.4e-05,3e-06,0.00519,-3.912,-16.1,5.031,11.13,2.075,3.422
1e-09,8.5e-12,1.15e-13,3000.0,1.4e-05,4e-06,0.00519,-4.376,-16.96,5.069,11.15,2.092,3.438
1e-09,8.5e-12,1.15e-13,3000.0,1.6e-05,5e-06,0.00548,-7.395,-22.59,5.154,11.31,2.255,3.673
1e-09,8.5e-12,1.15e-13,3000.0,1.6e-05,3e-06,0.00548,-5.893,-24.12,5.085,11.21,2.245,3.645
1e-09,8.5e-12,1.15e-13,3000.0,1.6e-05,4e-06,0.00548,-6.606,-24.2,5.125,11.25,2.255,3.666
1e-09,8.5e-12,1.15e-13,3000.0,1.7e-05,5e-06,0.00561,-9.123,-19.84,5.08,11.38,2.283,3.764
1e-09,8.5e-12,1.15e-13,3000.0,1.7e-05,3e-06,0.00561,-7.303,-25.73,5.011,11.23,2.275,3.755
1e-09,8.5e-12,1.15e-13,3000.0,1.7e-05,4e-06,0.00561,-8.188,-22.64,5.051,11.26,2.284,3.758
1e-09,8.5e-12,1.15e-13,3000.0,1.8e-05,5e-06,0.00572,-11.26,-16.76,4.954,11.39,2.279,3.854
1e-09,8.5e-12,1.15e-13,3000.0,1.8e-05,3e-06,0.00572,-9.099,-21.57,4.886,11.24,2.274,3.841
1e-09,8.5e-12,1.15e-13,3000.0,1.8e-05,4e-06,0.00572,-10.2,-18.93,4.925,11.31,2.28,3.842
1e-09,8.5e-12,1.15e-13,3000.0,1.9e-05,5e-06,0.00583,-13.85,-14.41,4.785,11.37,2.246,3.943
1e-09,8.5e-12,1.15e-13,3000.0,1.9e-05,3e-06,0.00583,-11.42,-17.98,4.719,11.27,2.244,3.917
1e-09,8.5e-12,1.15e-13,3000.0,1.9e-05,4e-06,0.00583,-12.78,-16.06,4.756,11.32,2.248,3.925
1e-09,8.5e-12,1.15e-13,3000.0,2e-05,5e-06,0.00594,-16.67,-12.66,4.582,11.35,2.188,4.088
1e-09,8.5e-12,1.15e-13,3000.0,2e-05,3e-06,0.00594,-14.54,-15.47,4.519,11.27,2.187,4.04
1e-09,8.5e-12,1.15e-13,3000.0,2e-05,4e-06,0.00594,-16.18,-13.98,4.555,11.3,2.191,4.062
1e-09,8.5e-12,1.15e-13,1500.0,1.5e-05,5e-06,0.00649,-11.2,-15.9,2.155,11.2,1.059,3.55
1e-09,8.5e-12,1.15e-13,1500.0,1.5e-05,3e-06,0.00649,-8.522,-15.72,2.137,11.01,1.024,3.496
1e-09,8.5e-12,1.15e-13,1500.0,1.5e-05,4e-06,0.00649,-9.713,-15.9,2.149,11.09,1.045,3.523
1e-09,8.5e-12,1.15e-13,1500.0,1e-05,5e-06,0.00548,-4.967,-8.462,0.367,10.69,0.108,2.431
1e-09,8.5e-12,1.15e-13,1500.0,1e-05,3e-06,0.00548,-4.031,-8.202,0.375,10.17,0.121,2.163
1e-09,8.5e-12,1.15e-13,1500.0,1e-05,4e-06,0.00548,-4.462,-8.332,0.374,10.48,0.118,2.301
1e-09,8.5e-12,1.15e-13,1500.0,1.1e-05,5e-06,0.00572,-5.749,-9.734,0.89,10.99,0.349,2.919
1e-09,8.5e-12,1.15e-13,1500.0,1.1e-05,3e-06,0.00572,-4.622,-9.4,0.892,10.68,0.342,2.643
1e-09,8.5e-12,1.15e-13,1500.0,1.1e-05,4e-06,0.00572,-5.139,-9.569,0.895,10.87,0.349,2.783
1e-09,8.5e-12,1.15e-13,1500.0,1.2e-05,5e-06,0.00594,-6.707,-11.15,1.321,11.11,0.571,3.176
1e-09,8.5e-12,1.15e-13,1500.0,1.2e-05,3e-06,0.00594,-5.337,-10.74,1.318,10.91,0.548,3.07
1e-09,8.5e-12,1.15e-13,1500.0,1.2e-05,4e-06,0.00594,-5.963,-10.95,1.323,11.03,0.563,3.144
1e-09,8.5e-12,1.15e-13,1500.0,1.3e-05,5e-06,0.00614,-7.888,-12.71,1.671,11.21,0.766,3.305
1e-09,8.5e-12,1.15e-13,1500.0,1.3e-05,3e-06,0.00614,-6.203,-12.24,1.662,10.98,0.735,3.273
1e-09,8.5e-12,1.15e-13,1500.0,1.3e-05,4e-06,0.00614,-6.969,-12.49,1.67,11.08,0.754,3.286
1e-09,8.5e-12,1.15e-13,1500.0,1.4e-05,5e-06,0.00632,-9.357,-14.35,1.946,11.21,0.93,3.426
1e-09,8.5e-12,1.15e-13,1500.0,1.4e-05,3e-06,0.00632,-7.253,-13.92,1.932,11.02,0.895,3.383
1e-09,8.5e-12,1.15e-13,1500.0,1.4e-05,4e-06,0.00632,-8.201,-14.18,1.943,11.12,0.916,3.403
1e-09,8.5e-12,1.15e-13,1500.0,1.6e-05,5e-06,0.00664,-13.54,-16.97,2.303,11.22,1.151,3.659
1e-09,8.5e-12,1.15e-13,1500.0,1.6e-05,3e-06,0.00664,-10.05,-17.45,2.282,10.98,1.122,3.615
1e-09,8.5e-12,1.15e-13,1500.0,1.6e-05,4e-06,0.00664,-11.57,-17.34,2.295,11.09,1.139,3.644
1e-09,8.5e-12,1.15e-13,1500.0,1.7e-05,5e-06,0.00678,-16.48,-17.13,2.397,11.18,1.207,3.752
1e-09,8.5e-12,1.15e-13,1500.0,1.7e-05,3e-06,0.00678,-11.85,-18.61,2.373,10.99,1.215,3.732
1e-09,8.5e-12,1.15e-13,1500.0,1.7e-05,4e-06,0.00678,-13.81,-17.99,2.388,11.08,1.204,3.743
1e-09,8.5e-12,1.15e-13,1500.0,1.8e-05,5e-06,0.00691,-19.7,-16.44,2.442,11.14,1.266,3.841
1e-09,8.5e-12,1.15e-13,1500.0,1.8e-05,3e-06,0.00691,-13.86,-18.68,2.416,10.98,1.279,3.823
1e-09,8.5e-12,1.15e-13,1500.0,1.8e-05,4e-06,0.00691,-16.34,-17.59,2.432,11.04,1.273,3.827
1e-09,8.5e-12,1.15e-13,1500.0,1.9e-05,5e-06,0.00704,-20.78,-15.34,2.444,11.12,1.31,3.928
1e-09,8.5e-12,1.15e-13,1500.0,1.9e-05,3e-06,0.00704,-15.75,-17.77,2.417,10.92,1.316,3.9
1e-09,8.5e-12,1.15e-13,1500.0,1.9e-05,4e-06,0.00704,-18.34,-16.53,2.433,11.0,1.313,3.909
1e-09,8.5e-12,1.15e-13,1500.0,2e-05,5e-06,0.00715,-18.51,-14.21,2.408,11.08,1.321,4.08
1e-09,8.5e-12,1.15e-13,1500.0,2e-05,3e-06,0.00715,-16.72,-16.48,2.38,10.89,1.324,4.033
1e-09,8.5e-12,1.15e-13,1500.0,2e-05,4e-06,0.00715,-18.27,-15.3,2.396,10.99,1.323,4.055
1e-09,8.5e-12,1.15e-13,2000.0,1.5e-05,5e-06,0.00603,-8.982,-18.09,3.412,11.41,1.656,3.562
1e-09,8.5e-12,1.15e-13,2000.0,1.5e-05,3e-06,0.00603,-6.939,-17.49,3.376,11.18,1.626,3.513
1e-09,8.5e-12,1.15e-13,2000.0,1.5e-05,4e-06,0.00603,-7.868,-17.94,3.398,11.31,1.647,3.538
1e-09,8.5e-12,1.15e-13,2000.0,1e-05,5e-06,0.00507,-3.808,-8.742,1.762,10.14,0.674,2.437
1e-09,8.5e-12,1.15e-13,2000.0,1e-05,3e-06,0.00507,-3.081,-8.397,1.759,10.06,0.649,2.165
1e-09,8.5e-12,1.15e-13,2000.0,1e-05,4e-06,0.00507,-3.415,-8.566,1.765,10.02,0.668,2.305
1e-09,8.5e-12,1.15e-13,2000.0,1.1e-05,5e-06,0.0053,-4.43,-10.16,2.276,10.77,0.94,2.932
1e-09,8.5e-12,1.15e-13,2000.0,1.1e-05,3e-06,0.0053,-3.557,-9.697,2.265,10.31,0.905,2.65
1e-09,8.5e-12,1.15e-13,2000.0,1.1e-05,4e-06,0.0053,-3.957,-9.926,2.275,10.37,0.929,2.784
1e-09,8.5e-12,1.15e-13,2000.0,1.2e-05,5e-06,0.00551,-5.207,-11.81,2.689,11.14,1.174,3.197
1e-09,8.5e-12,1.15e-13,2000.0,1.2e-05,3e-06,0.00551,-4.147,-11.19,2.67,10.48,1.136,3.074
1e-09,8.5e-12,1.15e-13,2000.0,1.2e-05,4e-06,0.00551,-4.632,-11.5,2.684,10.88,1.162,3.164
1e-09,8.5e-12,1.15e-13,2000.0,1.3e-05,5e-06,0.0057,-6.182,-13.72,3.01,11.34,1.372,3.324
1e-09,8.5e-12,1.15e-13,2000.0,1.3e-05,3e-06,0.0057,-4.881,-12.95,2.985,10.88,1.335,3.296
1e-09,8.5e-12,1.15e-13,2000.0,1.3e-05,4e-06,0.0057,-5.475,-13.34,3.002,11.12,1.36,3.307
1e-09,8.5e-12,1.15e-13,2000.0,1.4e-05,5e-06,0.00587,-7.413,-15.9,3.248,11.42,1.533,3.442
1e-09,8.5e-12,1.15e-13,2000.0,1.4e-05,3e-06,0.00587,-5.796,-15.03,3.217,11.05,1.499,3.402
1e-09,8.5e-12,1.15e-13,2000.0,1.4e-05,4e-06,0.00587,-6.534,-15.51,3.237,11.27,1.522,3.42
1e-09,8.5e-12,1.15e-13,2000.0,1.6e-05,5e-06,0.00618,-11.02,-19.36,3.508,11.41,1.743,3.666
1e-09,8.5e-12,1.15e-13,2000.0,1.6e-05,3e-06,0.00618,-8.374,-20.08,3.469,11.21,1.716,3.63
1e-09,8.5e-12,1.15e-13,2000.0,1.6e-05,4e-06,0.00618,-9.568,-20.01,3.493,11.29,1.734,3.655
1e-09,8.5e-12,1.15e-13,2000.0,1.7e-05,5e-06,0.00632,-13.76,-18.76,3.546,11.37,1.793,3.758
1e-09,8.5e-12,1.15e-13,2000.0,1.7e-05,3e-06,0.00632,-10.19,-21.55,3.504,11.17,1.769,3.744
1e-09,8.5e-12,1.15e-13,2000.0,1.7e-05,4e-06,0.00632,-11.78,-20.31,3.529,11.28,1.786,3.75
1e-09,8.5e-12,1.15e-13,2000.0,1.8e-05,5e-06,0.00644,-17.75,-17.04,3.531,11.3,1.807,3.848
1e-09,8.5e-12,1.15e-13,2000.0,1.8e-05,3e-06,0.00644,-12.52,-20.56,3.489,11.17,1.788,3.832
1e-09,8.5e-12,1.15e-13,2000.0,1.8e-05,4e-06,0.00644,-14.77,-18.74,3.513,11.25,1.802,3.834
1e-09,8.5e-12,1.15e-13,2000.0,1.9e-05,5e-06,0.00656,-24.94,-15.24,3.472,11.23,1.786,3.936
