C,R,WN1_RF,WN2_LO,DCPowerConsumption,ConversionGain,NoiseFigure,VoltageSwing
4e-12,4000.0,3e-05,8e-06,0.0124,-6.762,12.17,0.0015
4e-12,4000.0,3e-05,9e-06,0.0121,-6.565,11.85,0.00152
4e-12,4000.0,3e-05,1e-05,0.0119,-6.426,11.65,0.00153
4e-12,4000.0,3e-05,1.1e-05,0.0117,-6.419,11.52,0.00154
4e-12,4000.0,3e-05,1.2e-05,0.0115,-6.481,11.41,0.00154
4e-12,4000.0,3e-05,1.3e-05,0.0113,-6.546,11.34,0.00154
4e-12,4000.0,3e-05,1.4e-05,0.0112,-6.588,11.29,0.00153
4e-12,4000.0,3e-05,1.5e-05,0.0111,-6.603,11.26,0.00153
4e-12,4000.0,3e-05,1.6e-05,0.0109,-6.603,11.25,0.00152
4e-12,4000.0,3e-05,1.7e-05,0.0108,-6.605,11.24,0.00151
4e-12,4000.0,3e-05,1.8e-05,0.0107,-6.62,11.24,0.0015
4e-12,4000.0,3e-05,1.9e-05,0.0107,-6.652,11.25,0.00149
4e-12,4000.0,3e-05,2e-05,0.0106,-6.701,11.27,0.00148
4e-12,4000.0,3e-05,2.1e-05,0.0105,-6.761,11.29,0.00147
4e-12,4000.0,3e-05,2.2e-05,0.0104,-6.828,11.32,0.00146
4e-12,4000.0,3e-05,2.3e-05,0.0104,-6.895,11.35,0.00145
4e-12,4000.0,3e-05,2.4e-05,0.0103,-6.961,11.38,0.00144
4e-12,4000.0,3e-05,2.5e-05,0.0103,-7.023,11.42,0.00143
4e-12,6000.0,1.2e-05,6e-06,0.0136,-2.467,9.273,0.00241
4e-12,6000.0,1.2e-05,5e-06,0.0138,-2.73,9.612,0.00236
4e-12,6000.0,1.2e-05,7e-06,0.0134,-2.49,9.108,0.00243
4e-12,6000.0,1.2e-05,8e-06,0.0132,-2.607,8.997,0.00243
4e-12,6000.0,1.2e-05,9e-06,0.0131,-2.627,8.92,0.00241
4e-12,6000.0,1.2e-05,1e-05,0.013,-2.574,8.884,0.00239
4e-12,6000.0,1.2e-05,1.1e-05,0.0129,-2.594,8.892,0.00237
4e-12,6000.0,1.2e-05,1.2e-05,0.0128,-2.732,8.907,0.00234
4e-12,6000.0,1.2e-05,1.3e-05,0.0127,-2.926,8.925,0.00231
4e-12,6000.0,1.2e-05,1.4e-05,0.0126,-3.115,8.95,0.00228
4e-12,6000.0,1.2e-05,1.5e-05,0.0126,-3.272,8.981,0.00225
4e-12,6000.0,1.2e-05,1.6e-05,0.0125,-3.392,9.014,0.00222
4e-12,6000.0,1.2e-05,1.7e-05,0.0125,-3.484,9.05,0.00219
4e-12,6000.0,1.2e-05,1.8e-05,0.0125,-3.563,9.089,0.00215
4e-12,6000.0,1.2e-05,1.9e-05,0.0124,-3.643,9.134,0.00212
4e-12,6000.0,1.2e-05,2e-05,0.0124,-3.731,9.182,0.00209
4e-12,6000.0,1.2e-05,2.1e-05,0.0123,-3.828,9.232,0.00206
4e-12,6000.0,1.2e-05,2.2e-05,0.0123,-3.933,9.283,0.00204
4e-12,6000.0,1.2e-05,2.3e-05,0.0123,-4.042,9.334,0.00201
4e-12,6000.0,1.2e-05,2.4e-05,0.0123,-4.152,9.387,0.00198
4e-12,6000.0,1.2e-05,2.5e-05,0.0122,-4.261,9.441,0.00196
4e-12,6000.0,1e-05,6e-06,0.0138,-2.56,9.189,0.00238
4e-12,6000.0,1e-05,5e-06,0.014,-2.773,9.435,0.00235
4e-12,6000.0,1e-05,7e-06,0.0137,-2.607,9.099,0.00238
4e-12,6000.0,1e-05,8e-06,0.0135,-2.784,9.039,0.00237
4e-12,6000.0,1e-05,9e-06,0.0134,-2.883,9.005,0.00235
4e-12,6000.0,1e-05,1e-05,0.0133,-2.87,8.987,0.00232
4e-12,6000.0,1e-05,1.1e-05,0.0133,-2.882,9.011,0.00229
4e-12,6000.0,1e-05,1.2e-05,0.0132,-3.004,9.047,0.00226
4e-12,6000.0,1e-05,1.3e-05,0.0131,-3.204,9.081,0.00223
4e-12,6000.0,1e-05,1.4e-05,0.0131,-3.417,9.118,0.00219
4e-12,6000.0,1e-05,1.5e-05,0.013,-3.609,9.16,0.00216
4e-12,6000.0,1e-05,1.6e-05,0.013,-3.767,9.204,0.00212
4e-12,6000.0,1e-05,1.7e-05,0.013,-3.895,9.25,0.00209
4e-12,6000.0,1e-05,1.8e-05,0.0129,-4.001,9.298,0.00206
4e-12,6000.0,1e-05,1.9e-05,0.0129,-4.099,9.351,0.00202
4e-12,6000.0,1e-05,2e-05,0.0129,-4.198,9.406,0.00199
4e-12,6000.0,1e-05,2.1e-05,0.0129,-4.302,9.463,0.00196
4e-12,6000.0,1e-05,2.2e-05,0.0128,-4.41,9.521,0.00193
4e-12,6000.0,1e-05,2.3e-05,0.0128,-4.522,9.58,0.0019
4e-12,6000.0,1e-05,2.4e-05,0.0128,-4.636,9.64,0.00188
4e-12,6000.0,1e-05,2.5e-05,0.0128,-4.751,9.701,0.00185
4e-12,6000.0,1.1e-05,6e-06,0.0137,-2.469,9.207,0.00241
4e-12,6000.0,1.1e-05,5e-06,0.0139,-2.708,9.499,0.00236
4e-12,6000.0,1.1e-05,7e-06,0.0135,-2.506,9.08,0.00242
4e-12,6000.0,1.1e-05,8e-06,0.0134,-2.653,8.994,0.00241
4e-12,6000.0,1.1e-05,9e-06,0.0132,-2.71,8.938,0.0024
4e-12,6000.0,1.1e-05,1e-05,0.0132,-2.675,8.911,0.00237
4e-12,6000.0,1.1e-05,1.1e-05,0.0131,-2.69,8.927,0.00234
4e-12,6000.0,1.1e-05,1.2e-05,0.013,-2.823,8.952,0.00231
4e-12,6000.0,1.1e-05,1.3e-05,0.0129,-3.022,8.977,0.00228
4e-12,6000.0,1.1e-05,1.4e-05,0.0129,-3.223,9.008,0.00225
4e-12,6000.0,1.1e-05,1.5e-05,0.0128,-3.398,9.045,0.00221
4e-12,6000.0,1.1e-05,1.6e-05,0.0128,-3.537,9.083,0.00218
4e-12,6000.0,1.1e-05,1.7e-05,0.0127,-3.645,9.123,0.00215
4e-12,6000.0,1.1e-05,1.8e-05,0.0127,-3.736,9.167,0.00212
4e-12,6000.0,1.1e-05,1.9e-05,0.0127,-3.823,9.215,0.00208
4e-12,6000.0,1.1e-05,2e-05,0.0126,-3.916,9.266,0.00205
4e-12,6000.0,1.1e-05,2.1e-05,0.0126,-4.016,9.32,0.00202
4e-12,6000.0,1.1e-05,2.2e-05,0.0126,-4.122,9.374,0.002
4e-12,6000.0,1.1e-05,2.3e-05,0.0125,-4.232,9.429,0.00197
4e-12,6000.0,1.1e-05,2.4e-05,0.0125,-4.344,9.485,0.00194
4e-12,6000.0,1.1e-05,2.5e-05,0.0125,-4.456,9.542,0.00191
4e-12,6000.0,1.3e-05,6e-06,0.0135,-2.534,9.376,0.00239
4e-12,6000.0,1.3e-05,5e-06,0.0137,-2.82,9.766,0.00233
4e-12,6000.0,1.3e-05,7e-06,0.0133,-2.541,9.175,0.00242
4e-12,6000.0,1.3e-05,8e-06,0.0131,-2.629,9.037,0.00242
4e-12,6000.0,1.3e-05,9e-06,0.0129,-2.617,8.942,0.00241
4e-12,6000.0,1.3e-05,1e-05,0.0128,-2.552,8.898,0.0024
4e-12,6000.0,1.3e-05,1.1e-05,0.0127,-2.575,8.897,0.00238
4e-12,6000.0,1.3e-05,1.2e-05,0.0126,-2.716,8.903,0.00235
4e-12,6000.0,1.3e-05,1.3e-05,0.0125,-2.902,8.914,0.00232
4e-12,6000.0,1.3e-05,1.4e-05,0.0125,-3.077,8.934,0.00229
4e-12,6000.0,1.3e-05,1.5e-05,0.0124,-3.218,8.96,0.00226
4e-12,6000.0,1.3e-05,1.6e-05,0.0123,-3.321,8.988,0.00223
4e-12,6000.0,1.3e-05,1.7e-05,0.0123,-3.4,9.02,0.0022
4e-12,6000.0,1.3e-05,1.8e-05,0.0122,-3.469,9.056,0.00217
4e-12,6000.0,1.3e-05,1.9e-05,0.0122,-3.543,9.097,0.00214
4e-12,6000.0,1.3e-05,2e-05,0.0122,-3.628,9.142,0.00212
4e-12,6000.0,1.3e-05,2.1e-05,0.0121,-3.724,9.189,0.00209
4e-12,6000.0,1.3e-05,2.2e-05,0.0121,-3.827,9.237,0.00206
4e-12,6000.0,1.3e-05,2.3e-05,0.0121,-3.934,9.286,0.00203
4e-12,6000.0,1.3e-05,2.4e-05,0.012,-4.042,9.336,0.00201
4e-12,6000.0,1.3e-05,2.5e-05,0.012,-4.148,9.387,0.00199
4e-12,6000.0,1.4e-05,6e-06,0.0134,-2.656,9.51,0.00236
4e-12,6000.0,1.4e-05,5e-06,0.0136,-2.964,9.951,0.00229
4e-12,6000.0,1.4e-05,7e-06,0.0132,-2.647,9.273,0.00239
4e-12,6000.0,1.4e-05,8e-06,0.013,-2.707,9.11,0.0024
4e-12,6000.0,1.4e-05,9e-06,0.0128,-2.668,8.997,0.0024
4e-12,6000.0,1.4e-05,1e-05,0.0127,-2.593,8.945,0.00238
4e-12,6000.0,1.4e-05,1.1e-05,0.0126,-2.618,8.936,0.00237
4e-12,6000.0,1.4e-05,1.2e-05,0.0125,-2.759,8.933,0.00234
4e-12,6000.0,1.4e-05,1.3e-05,0.0124,-2.937,8.937,0.00232
4e-12,6000.0,1.4e-05,1.4e-05,0.0123,-3.098,8.952,0.00229
4e-12,6000.0,1.4e-05,1.5e-05,0.0122,-3.223,8.973,0.00226
4e-12,6000.0,1.4e-05,1.6e-05,0.0122,-3.312,8.997,0.00223
4e-12,6000.0,1.4e-05,1.7e-05,0.0121,-3.379,9.025,0.00221
4e-12,6000.0,1.4e-05,1.8e-05,0.012,-3.441,9.059,0.00218
4e-12,6000.0,1.4e-05,1.9e-05,0.012,-3.511,9.097,0.00215
4e-12,6000.0,1.4e-05,2e-05,0.012,-3.593,9.139,0.00212
4e-12,6000.0,1.4e-05,2.1e-05,0.0119,-3.687,9.183,0.0021
4e-12,6000.0,1.4e-05,2.2e-05,0.0119,-3.789,9.228,0.00207
4e-12,6000.0,1.4e-05,2.3e-05,0.0118,-3.894,9.275,0.00204
4e-12,6000.0,1.4e-05,2.4e-05,0.0118,-3.999,9.322,0.00202
4e-12,6000.0,1.4e-05,2.5e-05,0.0118,-4.103,9.371,0.002
4e-12,6000.0,1.5e-05,6e-06,0.0133,-2.822,9.67,0.00231
4e-12,6000.0,1.5e-05,5e-06,0.0135,-3.151,10.16,0.00224
4e-12,6000.0,1.5e-05,7e-06,0.0131,-2.796,9.396,0.00235
4e-12,6000.0,1.5e-05,8e-06,0.0129,-2.83,9.209,0.00237
4e-12,6000.0,1.5e-05,9e-06,0.0127,-2.768,9.08,0.00237
4e-12,6000.0,1.5e-05,1e-05,0.0126,-2.686,9.019,0.00236
4e-12,6000.0,1.5e-05,1.1e-05,0.0124,-2.713,9.001,0.00234
4e-12,6000.0,1.5e-05,1.2e-05,0.0123,-2.852,8.99,0.00232
4e-12,6000.0,1.5e-05,1.3e-05,0.0122,-3.02,8.988,0.0023
4e-12,6000.0,1.5e-05,1.4e-05,0.0121,-3.168,8.998,0.00227
4e-12,6000.0,1.5e-05,1.5e-05,0.0121,-3.279,9.015,0.00225
4e-12,6000.0,1.5e-05,1.6e-05,0.012,-3.355,9.035,0.00222
4e-12,6000.0,1.5e-05,1.7e-05,0.0119,-3.412,9.061,0.0022
4e-12,6000.0,1.5e-05,1.8e-05,0.0119,-3.468,9.091,0.00217
4e-12,6000.0,1.5e-05,1.9e-05,0.0118,-3.535,9.127,0.00214
4e-12,6000.0,1.5e-05,2e-05,0.0118,-3.615,9.166,0.00212
4e-12,6000.0,1.5e-05,2.1e-05,0.0117,-3.707,9.208,0.00209
4e-12,6000.0,1.5e-05,2.2e-05,0.0117,-3.807,9.251,0.00207
4e-12,6000.0,1.5e-05,2.3e-05,0.0117,-3.91,9.295,0.00204
4e-12,6000.0,1.5e-05,2.4e-05,0.0116,-4.013,9.34,0.00202
4e-12,6000.0,1.5e-05,2.5e-05,0.0116,-4.113,9.387,0.002
4e-12,6000.0,1.6e-05,6e-06,0.0132,-3.023,9.85,0.00226
4e-12,6000.0,1.6e-05,5e-06,0.0135,-3.371,10.39,0.00218
4e-12,6000.0,1.6e-05,7e-06,0.013,-2.98,9.542,0.0023
4e-12,6000.0,1.6e-05,8e-06,0.0128,-2.991,9.33,0.00232
4e-12,6000.0,1.6e-05,9e-06,0.0126,-2.909,9.186,0.00233
4e-12,6000.0,1.6e-05,1e-05,0.0124,-2.821,9.116,0.00232
4e-12,6000.0,1.6e-05,1.1e-05,0.0123,-2.849,9.09,0.00231
4e-12,6000.0,1.6e-05,1.2e-05,0.0122,-2.984,9.071,0.00229
4e-12,6000.0,1.6e-05,1.3e-05,0.0121,-3.142,9.063,0.00227
4e-12,6000.0,1.6e-05,1.4e-05,0.012,-3.278,9.069,0.00225
4e-12,6000.0,1.6e-05,1.5e-05,0.0119,-3.375,9.081,0.00222
4e-12,6000.0,1.6e-05,1.6e-05,0.0118,-3.441,9.098,0.0022
4e-12,6000.0,1.6e-05,1.7e-05,0.0118,-3.491,9.121,0.00217
4e-12,6000.0,1.6e-05,1.8e-05,0.0117,-3.542,9.149,0.00215
4e-12,6000.0,1.6e-05,1.9e-05,0.0117,-3.605,9.182,0.00212
4e-12,6000.0,1.6e-05,2e-05,0.0116,-3.683,9.219,0.0021
4e-12,6000.0,1.6e-05,2.1e-05,0.0116,-3.773,9.258,0.00207
4e-12,6000.0,1.6e-05,2.2e-05,0.0115,-3.871,9.299,0.00205
4e-12,6000.0,1.6e-05,2.3e-05,0.0115,-3.972,9.341,0.00203
4e-12,6000.0,1.6e-05,2.4e-05,0.0114,-4.072,9.385,0.00201
4e-12,6000.0,1.6e-05,2.5e-05,0.0114,-4.169,9.43,0.00198
4e-12,6000.0,1.7e-05,6e-06,0.0131,-3.252,10.05,0.0022
4e-12,6000.0,1.7e-05,5e-06,0.0134,-3.618,10.64,0.00212
4e-12,6000.0,1.7e-05,7e-06,0.0129,-3.192,9.706,0.00225
4e-12,6000.0,1.7e-05,8e-06,0.0127,-3.183,9.471,0.00227
4e-12,6000.0,1.7e-05,9e-06,0.0125,-3.084,9.311,0.00228
4e-12,6000.0,1.7e-05,1e-05,0.0123,-2.99,9.233,0.00227
4e-12,6000.0,1.7e-05,1.1e-05,0.0122,-3.018,9.198,0.00226
4e-12,6000.0,1.7e-05,1.2e-05,0.0121,-3.148,9.172,0.00225
4e-12,6000.0,1.7e-05,1.3e-05,0.0119,-3.296,9.158,0.00223
4e-12,6000.0,1.7e-05,1.4e-05,0.0119,-3.421,9.159,0.00221
4e-12,6000.0,1.7e-05,1.5e-05,0.0118,-3.507,9.168,0.00219
4e-12,6000.0,1.7e-05,1.6e-05,0.0117,-3.563,9.182,0.00217
4e-12,6000.0,1.7e-05,1.7e-05,0.0116,-3.606,9.202,0.00214
4e-12,6000.0,1.7e-05,1.8e-05,0.0116,-3.653,9.228,0.00212
4e-12,6000.0,1.7e-05,1.9e-05,0.0115,-3.714,9.259,0.0021
4e-12,6000.0,1.7e-05,2e-05,0.0114,-3.79,9.294,0.00207
4e-12,6000.0,1.7e-05,2.1e-05,0.0114,-3.878,9.331,0.00205
4e-12,6000.0,1.7e-05,2.2e-05,0.0113,-3.974,9.369,0.00203
4e-12,6000.0,1.7e-05,2.3e-05,0.0113,-4.072,9.41,0.00201
4e-12,6000.0,1.7e-05,2.4e-05,0.0113,-4.169,9.452,0.00198
4e-12,6000.0,1.7e-05,2.5e-05,0.0112,-4.263,9.496,0.00196
4e-12,6000.0,1.8e-05,6e-06,0.0131,-3.502,10.26,0.00214
4e-12,6000.0,1.8e-05,5e-06,0.0134,-3.886,10.9,0.00205
4e-12,6000.0,1.8e-05,7e-06,0.0128,-3.427,9.885,0.00219
4e-12,6000.0,1.8e-05,8e-06,0.0126,-3.398,9.627,0.00221
4e-12,6000.0,1.8e-05,9e-06,0.0124,-3.285,9.453,0.00222
4e-12,6000.0,1.8e-05,1e-05,0.0122,-3.187,9.366,0.00222
4e-12,6000.0,1.8e-05,1.1e-05,0.0121,-3.213,9.323,0.00221
4e-12,6000.0,1.8e-05,1.2e-05,0.012,-3.338,9.289,0.0022
4e-12,6000.0,1.8e-05,1.3e-05,0.0118,-3.477,9.27,0.00219
4e-12,6000.0,1.8e-05,1.4e-05,0.0117,-3.591,9.267,0.00217
4e-12,6000.0,1.8e-05,1.5e-05,0.0116,-3.667,9.272,0.00215
4e-12,6000.0,1.8e-05,1.6e-05,0.0116,-3.715,9.283,0.00213
4e-12,6000.0,1.8e-05,1.7e-05,0.0115,-3.753,9.301,0.00211
4e-12,6000.0,1.8e-05,1.8e-05,0.0114,-3.796,9.325,0.00208
4e-12,6000.0,1.8e-05,1.9e-05,0.0114,-3.854,9.354,0.00206
4e-12,6000.0,1.8e-05,2e-05,0.0113,-3.928,9.386,0.00204
4e-12,6000.0,1.8e-05,2.1e-05,0.0112,-4.015,9.421,0.00202
4e-12,6000.0,1.8e-05,2.2e-05,0.0112,-4.108,9.458,0.002
4e-12,6000.0,1.8e-05,2.3e-05,0.0112,-4.204,9.498,0.00198
4e-12,6000.0,1.8e-05,2.4e-05,0.0111,-4.298,9.539,0.00196
4e-12,6000.0,1.8e-05,2.5e-05,0.0111,-4.389,9.582,0.00194
4e-12,6000.0,1.9e-05,6e-06,0.013,-3.769,10.49,0.00208
4e-12,6000.0,1.9e-05,5e-06,0.0133,-4.169,11.18,0.00199
4e-12,6000.0,1.9e-05,7e-06,0.0128,-3.68,10.08,0.00213
4e-12,6000.0,1.9e-05,8e-06,0.0125,-3.633,9.797,0.00215
4e-12,6000.0,1.9e-05,9e-06,0.0123,-3.507,9.609,0.00217
4e-12,6000.0,1.9e-05,1e-05,0.0121,-3.405,9.513,0.00217
4e-12,6000.0,1.9e-05,1.1e-05,0.012,-3.43,9.461,0.00216
4e-12,6000.0,1.9e-05,1.2e-05,0.0119,-3.549,9.421,0.00215
4e-12,6000.0,1.9e-05,1.3e-05,0.0117,-3.68,9.397,0.00214
4e-12,6000.0,1.9e-05,1.4e-05,0.0116,-3.784,9.39,0.00212
4e-12,6000.0,1.9e-05,1.5e-05,0.0115,-3.851,9.391,0.0021
4e-12,6000.0,1.9e-05,1.6e-05,0.0114,-3.892,9.4,0.00208
4e-12,6000.0,1.9e-05,1.7e-05,0.0114,-3.925,9.415,0.00206
4e-12,6000.0,1.9e-05,1.8e-05,0.0113,-3.965,9.437,0.00204
4e-12,6000.0,1.9e-05,1.9e-05,0.0112,-4.021,9.464,0.00202
4e-12,6000.0,1.9e-05,2e-05,0.0112,-4.093,9.494,0.002
4e-12,6000.0,1.9e-05,2.1e-05,0.0111,-4.177,9.528,0.00198
4e-12,6000.0,1.9e-05,2.2e-05,0.0111,-4.268,9.564,0.00196
4e-12,6000.0,1.9e-05,2.3e-05,0.011,-4.361,9.601,0.00194
4e-12,6000.0,1.9e-05,2.4e-05,0.011,-4.453,9.641,0.00192
4e-12,6000.0,1.9e-05,2.5e-05,0.0109,-4.541,9.683,0.0019
4e-12,6000.0,2e-05,6e-06,0.013,-4.05,10.72,0.00201
4e-12,6000.0,2e-05,5e-06,0.0133,-4.465,11.46,0.00192
4e-12,6000.0,2e-05,7e-06,0.0127,-3.946,10.28,0.00206
4e-12,6000.0,2e-05,8e-06,0.0125,-3.884,9.979,0.00209
4e-12,6000.0,2e-05,9e-06,0.0123,-3.747,9.777,0.00211
4e-12,6000.0,2e-05,1e-05,0.0121,-3.641,9.672,0.00211
4e-12,6000.0,2e-05,1.1e-05,0.0119,-3.665,9.612,0.0021
4e-12,6000.0,2e-05,1.2e-05,0.0118,-3.778,9.565,0.0021
4e-12,6000.0,2e-05,1.3e-05,0.0116,-3.9,9.536,0.00208
4e-12,6000.0,2e-05,1.4e-05,0.0115,-3.996,9.525,0.00207
4e-12,6000.0,2e-05,1.5e-05,0.0114,-4.055,9.523,0.00205
4e-12,6000.0,2e-05,1.6e-05,0.0113,-4.089,9.529,0.00203
4e-12,6000.0,2e-05,1.7e-05,0.0112,-4.118,9.543,0.00202
4e-12,6000.0,2e-05,1.8e-05,0.0112,-4.156,9.563,0.002
4e-12,6000.0,2e-05,1.9e-05,0.0111,-4.209,9.587,0.00198
4e-12,6000.0,2e-05,2e-05,0.011,-4.279,9.616,0.00196
4e-12,6000.0,2e-05,2.1e-05,0.011,-4.361,9.648,0.00194
4e-12,6000.0,2e-05,2.2e-05,0.0109,-4.45,9.682,0.00192
4e-12,6000.0,2e-05,2.3e-05,0.0109,-4.54,9.719,0.0019
4e-12,6000.0,2e-05,2.4e-05,0.0108,-4.629,9.758,0.00189
4e-12,6000.0,2e-05,2.5e-05,0.0108,-4.714,9.799,0.00187
4e-12,6000.0,2.1e-05,6e-06,0.0129,-4.34,10.96,0.00195
4e-12,6000.0,2.1e-05,7e-06,0.0127,-4.224,10.49,0.002
4e-12,6000.0,2.1e-05,8e-06,0.0124,-4.148,10.17,0.00203
4e-12,6000.0,2.1e-05,9e-06,0.0122,-4.001,9.955,0.00204
4e-12,6000.0,2.1e-05,1e-05,0.012,-3.891,9.841,0.00205
4e-12,6000.0,2.1e-05,1.1e-05,0.0118,-3.913,9.774,0.00205
4e-12,6000.0,2.1e-05,1.2e-05,0.0117,-4.02,9.72,0.00204
4e-12,6000.0,2.1e-05,1.3e-05,0.0115,-4.135,9.686,0.00203
4e-12,6000.0,2.1e-05,1.4e-05,0.0114,-4.222,9.671,0.00202
4e-12,6000.0,2.1e-05,1.5e-05,0.0113,-4.274,9.666,0.002
4e-12,6000.0,2.1e-05,1.6e-05,0.0112,-4.303,9.67,0.00198
4e-12,6000.0,2.1e-05,1.7e-05,0.0111,-4.328,9.682,0.00197
4e-12,6000.0,2.1e-05,1.8e-05,0.0111,-4.363,9.7,0.00195
4e-12,6000.0,2.1e-05,1.9e-05,0.011,-4.414,9.722,0.00193
4e-12,6000.0,2.1e-05,2e-05,0.0109,-4.482,9.749,0.00191
4e-12,6000.0,2.1e-05,2.1e-05,0.0109,-4.562,9.78,0.0019
4e-12,6000.0,2.1e-05,2.2e-05,0.0108,-4.649,9.813,0.00188
4e-12,6000.0,2.1e-05,2.3e-05,0.0108,-4.737,9.849,0.00186
4e-12,6000.0,2.1e-05,2.4e-05,0.0107,-4.823,9.887,0.00184
4e-12,6000.0,2.1e-05,2.5e-05,0.0107,-4.905,9.927,0.00183
4e-12,6000.0,2.2e-05,6e-06,0.0129,-4.638,11.21,0.00188
4e-12,6000.0,2.2e-05,5e-06,0.0132,-5.081,12.04,0.00179
4e-12,6000.0,2.2e-05,7e-06,0.0126,-4.51,10.71,0.00193
4e-12,6000.0,2.2e-05,8e-06,0.0124,-4.421,10.37,0.00197
4e-12,6000.0,2.2e-05,9e-06,0.0121,-4.266,10.14,0.00198
4e-12,6000.0,2.2e-05,1e-05,0.0119,-4.152,10.02,0.00199
4e-12,6000.0,2.2e-05,1.1e-05,0.0118,-4.172,9.944,0.00199
4e-12,6000.0,2.2e-05,1.2e-05,0.0116,-4.274,9.884,0.00198
4e-12,6000.0,2.2e-05,1.3e-05,0.0115,-4.381,9.845,0.00197
4e-12,6000.0,2.2e-05,1.4e-05,0.0113,-4.461,9.827,0.00196
4e-12,6000.0,2.2e-05,1.5e-05,0.0112,-4.507,9.819,0.00195
4e-12,6000.0,2.2e-05,1.6e-05,0.0111,-4.531,9.82,0.00193
4e-12,6000.0,2.2e-05,1.7e-05,0.011,-4.552,9.83,0.00192
4e-12,6000.0,2.2e-05,1.8e-05,0.011,-4.585,9.846,0.0019
4e-12,6000.0,2.2e-05,1.9e-05,0.0109,-4.634,9.867,0.00188
4e-12,6000.0,2.2e-05,2e-05,0.0108,-4.7,9.893,0.00187
4e-12,6000.0,2.2e-05,2.1e-05,0.0108,-4.778,9.922,0.00185
4e-12,6000.0,2.2e-05,2.2e-05,0.0107,-4.862,9.954,0.00183
4e-12,6000.0,2.2e-05,2.3e-05,0.0107,-4.948,9.989,0.00182
4e-12,6000.0,2.2e-05,2.4e-05,0.0106,-5.031,10.03,0.0018
4e-12,6000.0,2.2e-05,2.5e-05,0.0106,-5.111,10.07,0.00179
4e-12,6000.0,2.3e-05,6e-06,0.0129,-4.942,11.47,0.00182
4e-12,6000.0,2.3e-05,5e-06,0.0132,-5.398,12.34,0.00172
4e-12,6000.0,2.3e-05,7e-06,0.0126,-4.803,10.94,0.00187
4e-12,6000.0,2.3e-05,8e-06,0.0123,-4.702,10.58,0.0019
4e-12,6000.0,2.3e-05,9e-06,0.0121,-4.539,10.34,0.00192
4e-12,6000.0,2.3e-05,1e-05,0.0119,-4.422,10.21,0.00193
4e-12,6000.0,2.3e-05,1.1e-05,0.0117,-4.439,10.12,0.00193
4e-12,6000.0,2.3e-05,1.2e-05,0.0115,-4.536,10.06,0.00192
4e-12,6000.0,2.3e-05,1.3e-05,0.0114,-4.636,10.01,0.00192
4e-12,6000.0,2.3e-05,1.4e-05,0.0113,-4.71,9.99,0.00191
4e-12,6000.0,2.3e-05,1.5e-05,0.0111,-4.75,9.98,0.00189
4e-12,6000.0,2.3e-05,1.6e-05,0.011,-4.769,9.979,0.00188
4e-12,6000.0,2.3e-05,1.7e-05,0.011,-4.788,9.987,0.00186
4e-12,6000.0,2.3e-05,1.8e-05,0.0109,-4.818,10.0,0.00185
4e-12,6000.0,2.3e-05,1.9e-05,0.0108,-4.866,10.02,0.00183
4e-12,6000.0,2.3e-05,2e-05,0.0107,-4.929,10.04,0.00182
4e-12,6000.0,2.3e-05,2.1e-05,0.0107,-5.005,10.07,0.0018
4e-12,6000.0,2.3e-05,2.2e-05,0.0106,-5.087,10.1,0.00179
4e-12,6000.0,2.3e-05,2.3e-05,0.0106,-5.17,10.14,0.00177
4e-12,6000.0,2.3e-05,2.4e-05,0.0105,-5.251,10.17,0.00176
4e-12,6000.0,2.3e-05,2.5e-05,0.0105,-5.329,10.21,0.00174
4e-12,6000.0,2.4e-05,6e-06,0.0128,-5.251,11.73,0.00175
4e-12,6000.0,2.4e-05,5e-06,0.0131,-5.718,12.64,0.00166
4e-12,6000.0,2.4e-05,7e-06,0.0125,-5.1,11.18,0.00181
4e-12,6000.0,2.4e-05,8e-06,0.0123,-4.989,10.79,0.00184
4e-12,6000.0,2.4e-05,9e-06,0.012,-4.818,10.54,0.00186
4e-12,6000.0,2.4e-05,1e-05,0.0118,-4.699,10.4,0.00187
4e-12,6000.0,2.4e-05,1.1e-05,0.0116,-4.714,10.31,0.00187
4e-12,6000.0,2.4e-05,1.2e-05,0.0115,-4.805,10.24,0.00187
4e-12,6000.0,2.4e-05,1.3e-05,0.0113,-4.899,10.19,0.00186
4e-12,6000.0,2.4e-05,1.4e-05,0.0112,-4.966,10.16,0.00185
4e-12,6000.0,2.4e-05,1.5e-05,0.0111,-5.001,10.15,0.00184
4e-12,6000.0,2.4e-05,1.6e-05,0.011,-5.017,10.15,0.00183
4e-12,6000.0,2.4e-05,1.7e-05,0.0109,-5.033,10.15,0.00181
4e-12,6000.0,2.4e-05,1.8e-05,0.0108,-5.061,10.16,0.0018
4e-12,6000.0,2.4e-05,1.9e-05,0.0107,-5.106,10.18,0.00178
4e-12,6000.0,2.4e-05,2e-05,0.0106,-5.168,10.2,0.00177
4e-12,6000.0,2.4e-05,2.1e-05,0.0106,-5.242,10.23,0.00175
4e-12,6000.0,2.4e-05,2.2e-05,0.0105,-5.322,10.26,0.00174
4e-12,6000.0,2.4e-05,2.3e-05,0.0105,-5.402,10.29,0.00173
4e-12,6000.0,2.4e-05,2.4e-05,0.0104,-5.481,10.33,0.00171
4e-12,6000.0,2.4e-05,2.5e-05,0.0104,-5.556,10.37,0.0017
4e-12,6000.0,2.5e-05,6e-06,0.0128,-5.562,12.0,0.00169
