L,Wn,Wvar,DCPowerConsumption,OscillationFrequency,TuningRange,OutputPower,PhaseNoise
3.2e-10,3e-05,2.4e-05,0.00864,22300000000.0,1350000000.0,1.731,-101.3
3.2e-10,3e-05,2.45e-05,0.00864,22200000000.0,1350000000.0,1.681,-101.1
3.2e-10,3e-05,2.5e-05,0.00864,22200000000.0,1340000000.0,1.628,-100.6
3.2e-10,3e-05,2.55e-05,0.00864,22200000000.0,1330000000.0,1.582,-100.6
3.2e-10,3e-05,2.6e-05,0.00864,22100000000.0,1320000000.0,1.529,-101.0
3.2e-10,3e-05,2.65e-05,0.00864,22100000000.0,1310000000.0,1.473,-100.8
3.2e-10,3e-05,2.7e-05,0.00864,22100000000.0,1300000000.0,1.429,-101.2
3.2e-10,3e-05,2.75e-05,0.00864,22100000000.0,1280000000.0,1.368,-101.0
3.2e-10,3e-05,2.8e-05,0.00864,22000000000.0,1270000000.0,1.315,-100.4
3.2e-10,3e-05,2.85e-05,0.00864,22000000000.0,1250000000.0,1.263,-100.8
3.2e-10,3e-05,2.9e-05,0.00864,22000000000.0,1240000000.0,1.202,-100.4
3.2e-10,3e-05,2.95e-05,0.00864,22000000000.0,1210000000.0,1.143,-100.8
3.2e-10,3e-05,3e-05,0.00864,21900000000.0,1200000000.0,1.088,-100.7
3.2e-10,3.05e-05,1e-05,0.00862,23800000000.0,868000000.0,1.984,-99.87
3.2e-10,3.05e-05,5e-06,0.00862,24400000000.0,425000000.0,1.524,-97.44
3.2e-10,3.05e-05,5.5e-06,0.00862,24400000000.0,475000000.0,1.581,-98.48
3.2e-10,3.05e-05,6e-06,0.00862,24300000000.0,520000000.0,1.646,-98.8
3.2e-10,3.05e-05,6.5e-06,0.00862,24300000000.0,569000000.0,1.694,-99.17
3.2e-10,3.05e-05,7e-06,0.00862,24200000000.0,615000000.0,1.746,-99.76
3.2e-10,3.05e-05,7.5e-06,0.00862,24100000000.0,651000000.0,1.797,-99.66
3.2e-10,3.05e-05,8e-06,0.00862,24000000000.0,697000000.0,1.849,-99.43
3.2e-10,3.05e-05,8.5e-06,0.00862,24000000000.0,739000000.0,1.892,-100.3
3.2e-10,3.05e-05,9e-06,0.00862,23900000000.0,783000000.0,1.932,-100.2
3.2e-10,3.05e-05,9.5e-06,0.00862,23800000000.0,819000000.0,1.958,-100.6
3.2e-10,3.05e-05,1.05e-05,0.00862,23700000000.0,900000000.0,2.016,-101.9
3.2e-10,3.05e-05,1.1e-05,0.00862,23600000000.0,929000000.0,2.036,-101.7
3.2e-10,3.05e-05,1.15e-05,0.00862,23600000000.0,971000000.0,2.036,-101.8
3.2e-10,3.05e-05,1.2e-05,0.00862,23500000000.0,1000000000.0,2.051,-101.8
3.2e-10,3.05e-05,1.25e-05,0.00862,23400000000.0,1030000000.0,2.074,-101.8
3.2e-10,3.05e-05,1.3e-05,0.00862,23400000000.0,1070000000.0,2.074,-102.5
3.2e-10,3.05e-05,1.35e-05,0.00862,23300000000.0,1090000000.0,2.085,-102.6
3.2e-10,3.05e-05,1.4e-05,0.00862,23200000000.0,1110000000.0,2.089,-102.1
3.2e-10,3.05e-05,1.45e-05,0.00862,23200000000.0,1150000000.0,2.075,-102.2
3.2e-10,3.05e-05,1.5e-05,0.00862,23100000000.0,1170000000.0,2.078,-102.7
3.2e-10,3.05e-05,1.55e-05,0.00862,23000000000.0,1190000000.0,2.062,-102.6
3.2e-10,3.05e-05,1.6e-05,0.00862,23000000000.0,1210000000.0,2.062,-102.6
3.2e-10,3.05e-05,1.65e-05,0.00862,22900000000.0,1230000000.0,2.045,-102.0
3.2e-10,3.05e-05,1.7e-05,0.00862,22800000000.0,1250000000.0,2.033,-102.3
3.2e-10,3.05e-05,1.75e-05,0.00862,22800000000.0,1260000000.0,2.007,-102.2
3.2e-10,3.05e-05,1.8e-05,0.00862,22700000000.0,1280000000.0,1.987,-102.1
3.2e-10,3.05e-05,1.85e-05,0.00862,22700000000.0,1290000000.0,1.968,-102.5
3.2e-10,3.05e-05,1.9e-05,0.00862,22600000000.0,1310000000.0,1.947,-102.1
3.2e-10,3.05e-05,1.95e-05,0.00862,22600000000.0,1330000000.0,1.908,-102.0
3.2e-10,3.05e-05,2e-05,0.00862,22500000000.0,1330000000.0,1.88,-102.3
3.2e-10,3.05e-05,2.05e-05,0.00862,22500000000.0,1340000000.0,1.855,-102.1
3.2e-10,3.05e-05,2.1e-05,0.00862,22400000000.0,1340000000.0,1.815,-101.8
3.2e-10,3.05e-05,2.15e-05,0.00862,22400000000.0,1350000000.0,1.785,-102.0
3.2e-10,3.05e-05,2.2e-05,0.00862,22300000000.0,1350000000.0,1.747,-101.9
3.2e-10,3.05e-05,2.25e-05,0.00862,22300000000.0,1360000000.0,1.7,-101.5
3.2e-10,3.05e-05,2.3e-05,0.00862,22200000000.0,1350000000.0,1.666,-101.8
3.2e-10,3.05e-05,2.35e-05,0.00862,22200000000.0,1350000000.0,1.615,-101.3
3.2e-10,3.05e-05,2.4e-05,0.00862,22200000000.0,1350000000.0,1.579,-101.6
3.2e-10,3.05e-05,2.45e-05,0.00862,22100000000.0,1340000000.0,1.524,-101.2
3.2e-10,3.05e-05,2.5e-05,0.00862,22100000000.0,1350000000.0,1.484,-101.3
3.2e-10,3.05e-05,2.55e-05,0.00862,22100000000.0,1330000000.0,1.432,-101.5
3.2e-10,3.05e-05,2.6e-05,0.00862,22000000000.0,1320000000.0,1.378,-101.3
3.2e-10,3.05e-05,2.65e-05,0.00862,22000000000.0,1320000000.0,1.333,-101.4
3.2e-10,3.05e-05,2.7e-05,0.00862,22000000000.0,1300000000.0,1.274,-101.0
3.2e-10,3.05e-05,2.75e-05,0.00862,21900000000.0,1300000000.0,1.231,-101.2
3.2e-10,3.05e-05,2.8e-05,0.00862,21900000000.0,1280000000.0,1.176,-100.9
3.2e-10,3.05e-05,2.85e-05,0.00862,21900000000.0,1270000000.0,1.117,-100.7
3.2e-10,3.05e-05,2.9e-05,0.00862,21900000000.0,1250000000.0,1.066,-100.9
3.2e-10,3.05e-05,2.95e-05,0.00862,21900000000.0,1230000000.0,1.005,-101.0
3.2e-10,3.05e-05,3e-05,0.00862,21800000000.0,1210000000.0,0.945,-100.5
3.2e-10,3.1e-05,1e-05,0.00859,23600000000.0,845000000.0,1.805,-101.5
3.2e-10,3.1e-05,5e-06,0.00859,24300000000.0,408000000.0,1.34,-96.39
3.2e-10,3.1e-05,5.5e-06,0.00859,24200000000.0,459000000.0,1.392,-97.67
3.2e-10,3.1e-05,6e-06,0.00859,24200000000.0,506000000.0,1.45,-98.23
3.2e-10,3.1e-05,6.5e-06,0.00859,24100000000.0,554000000.0,1.507,-98.89
3.2e-10,3.1e-05,7e-06,0.00859,24000000000.0,595000000.0,1.565,-97.11
3.2e-10,3.1e-05,7.5e-06,0.00859,24000000000.0,640000000.0,1.618,-98.52
3.2e-10,3.1e-05,8e-06,0.00859,23900000000.0,687000000.0,1.652,-98.64
3.2e-10,3.1e-05,8.5e-06,0.00859,23800000000.0,723000000.0,1.705,-99.38
3.2e-10,3.1e-05,9e-06,0.00859,23800000000.0,769000000.0,1.728,-99.79
3.2e-10,3.1e-05,9.5e-06,0.00859,23700000000.0,808000000.0,1.77,-100.4
3.2e-10,3.1e-05,1.05e-05,0.00859,23600000000.0,883000000.0,1.83,-96.8
3.2e-10,3.1e-05,1.1e-05,0.00859,23500000000.0,918000000.0,1.856,-101.5
3.2e-10,3.1e-05,1.15e-05,0.00859,23400000000.0,957000000.0,1.873,-101.9
3.2e-10,3.1e-05,1.2e-05,0.00859,23400000000.0,993000000.0,1.884,-101.1
3.2e-10,3.1e-05,1.25e-05,0.00859,23300000000.0,1020000000.0,1.893,-101.3
3.2e-10,3.1e-05,1.3e-05,0.00859,23200000000.0,1050000000.0,1.901,-101.5
3.2e-10,3.1e-05,1.35e-05,0.00859,23200000000.0,1080000000.0,1.908,-102.1
3.2e-10,3.1e-05,1.4e-05,0.00859,23100000000.0,1120000000.0,1.901,-102.1
3.2e-10,3.1e-05,1.45e-05,0.00859,23000000000.0,1130000000.0,1.914,-102.3
3.2e-10,3.1e-05,1.5e-05,0.00859,23000000000.0,1170000000.0,1.897,-102.3
3.2e-10,3.1e-05,1.55e-05,0.00859,22900000000.0,1180000000.0,1.894,-102.5
3.2e-10,3.1e-05,1.6e-05,0.00859,22900000000.0,1210000000.0,1.884,-102.3
3.2e-10,3.1e-05,1.65e-05,0.00859,22800000000.0,1220000000.0,1.881,-102.5
3.2e-10,3.1e-05,1.7e-05,0.00859,22700000000.0,1250000000.0,1.856,-102.5
3.2e-10,3.1e-05,1.75e-05,0.00859,22700000000.0,1260000000.0,1.841,-102.3
3.2e-10,3.1e-05,1.8e-05,0.00859,22600000000.0,1270000000.0,1.822,-102.3
3.2e-10,3.1e-05,1.85e-05,0.00859,22600000000.0,1300000000.0,1.797,-102.3
3.2e-10,3.1e-05,1.9e-05,0.00859,22500000000.0,1310000000.0,1.773,-102.4
3.2e-10,3.1e-05,1.95e-05,0.00859,22500000000.0,1320000000.0,1.754,-102.2
3.2e-10,3.1e-05,2e-05,0.00859,22400000000.0,1330000000.0,1.727,-102.3
3.2e-10,3.1e-05,2.05e-05,0.00859,22400000000.0,1340000000.0,1.687,-101.9
3.2e-10,3.1e-05,2.1e-05,0.00859,22300000000.0,1350000000.0,1.654,-102.0
3.2e-10,3.1e-05,2.15e-05,0.00859,22300000000.0,1350000000.0,1.625,-102.0
3.2e-10,3.1e-05,2.2e-05,0.00859,22200000000.0,1350000000.0,1.583,-101.8
3.2e-10,3.1e-05,2.25e-05,0.00859,22200000000.0,1350000000.0,1.545,-101.7
3.2e-10,3.1e-05,2.3e-05,0.00859,22100000000.0,1360000000.0,1.509,-101.9
3.2e-10,3.1e-05,2.35e-05,0.00859,22100000000.0,1350000000.0,1.464,-101.9
3.2e-10,3.1e-05,2.4e-05,0.00859,22100000000.0,1350000000.0,1.42,-101.8
3.2e-10,3.1e-05,2.45e-05,0.00859,22000000000.0,1350000000.0,1.378,-101.8
3.2e-10,3.1e-05,2.5e-05,0.00859,22000000000.0,1350000000.0,1.336,-101.5
3.2e-10,3.1e-05,2.55e-05,0.00859,21900000000.0,1340000000.0,1.289,-101.5
3.2e-10,3.1e-05,2.6e-05,0.00859,21900000000.0,1330000000.0,1.234,-101.2
3.2e-10,3.1e-05,2.65e-05,0.00859,21900000000.0,1330000000.0,1.19,-101.3
3.2e-10,3.1e-05,2.7e-05,0.00859,21900000000.0,1310000000.0,1.129,-101.2
3.2e-10,3.1e-05,2.75e-05,0.00859,21800000000.0,1310000000.0,1.088,-101.3
3.2e-10,3.1e-05,2.8e-05,0.00859,21800000000.0,1290000000.0,1.034,-101.2
3.2e-10,3.1e-05,2.85e-05,0.00859,21800000000.0,1270000000.0,0.975,-100.9
3.2e-10,3.1e-05,2.9e-05,0.00859,21800000000.0,1260000000.0,0.925,-101.1
3.2e-10,3.1e-05,2.95e-05,0.00859,21700000000.0,1240000000.0,0.865,-101.0
3.2e-10,3.1e-05,3e-05,0.00859,21700000000.0,1220000000.0,0.814,-100.8
3.2e-10,3.15e-05,1e-05,0.00857,23500000000.0,824000000.0,1.607,-99.91
3.2e-10,3.15e-05,5e-06,0.00857,24100000000.0,394000000.0,1.149,-95.86
3.2e-10,3.15e-05,5.5e-06,0.00857,24100000000.0,442000000.0,1.211,-96.75
3.2e-10,3.15e-05,6e-06,0.00857,24000000000.0,483000000.0,1.274,-96.22
3.2e-10,3.15e-05,6.5e-06,0.00857,23900000000.0,534000000.0,1.321,-97.82
3.2e-10,3.15e-05,7e-06,0.00857,23900000000.0,579000000.0,1.372,-97.72
3.2e-10,3.15e-05,7.5e-06,0.00857,23800000000.0,622000000.0,1.432,-97.29
3.2e-10,3.15e-05,8e-06,0.00857,23800000000.0,668000000.0,1.479,-98.03
3.2e-10,3.15e-05,8.5e-06,0.00857,23700000000.0,711000000.0,1.513,-98.64
3.2e-10,3.15e-05,9e-06,0.00857,23600000000.0,750000000.0,1.543,-99.32
3.2e-10,3.15e-05,9.5e-06,0.00857,23600000000.0,795000000.0,1.58,-98.68
3.2e-10,3.15e-05,1.05e-05,0.00857,23400000000.0,861000000.0,1.649,-100.3
3.2e-10,3.15e-05,1.1e-05,0.00857,23400000000.0,903000000.0,1.674,-99.76
3.2e-10,3.15e-05,1.15e-05,0.00857,23300000000.0,942000000.0,1.689,-99.56
3.2e-10,3.15e-05,1.2e-05,0.00857,23200000000.0,972000000.0,1.711,-100.5
3.2e-10,3.15e-05,1.25e-05,0.00857,23200000000.0,1010000000.0,1.721,-100.6
3.2e-10,3.15e-05,1.3e-05,0.00857,23100000000.0,1040000000.0,1.727,-101.1
3.2e-10,3.15e-05,1.35e-05,0.00857,23000000000.0,1060000000.0,1.739,-101.4
3.2e-10,3.15e-05,1.4e-05,0.00857,23000000000.0,1090000000.0,1.74,-100.8
3.2e-10,3.15e-05,1.45e-05,0.00857,22900000000.0,1130000000.0,1.739,-102.2
3.2e-10,3.15e-05,1.5e-05,0.00857,22900000000.0,1150000000.0,1.728,-101.9
3.2e-10,3.15e-05,1.55e-05,0.00857,22800000000.0,1170000000.0,1.723,-102.2
3.2e-10,3.15e-05,1.6e-05,0.00857,22700000000.0,1190000000.0,1.721,-102.3
3.2e-10,3.15e-05,1.65e-05,0.00857,22700000000.0,1210000000.0,1.706,-102.1
3.2e-10,3.15e-05,1.7e-05,0.00857,22600000000.0,1240000000.0,1.694,-102.1
3.2e-10,3.15e-05,1.75e-05,0.00857,22600000000.0,1260000000.0,1.675,-102.3
3.2e-10,3.15e-05,1.8e-05,0.00857,22500000000.0,1280000000.0,1.654,-102.3
3.2e-10,3.15e-05,1.85e-05,0.00857,22500000000.0,1290000000.0,1.639,-102.1
3.2e-10,3.15e-05,1.9e-05,0.00857,22400000000.0,1300000000.0,1.615,-102.1
3.2e-10,3.15e-05,1.95e-05,0.00857,22300000000.0,1310000000.0,1.585,-102.2
3.2e-10,3.15e-05,2e-05,0.00857,22300000000.0,1320000000.0,1.566,-102.3
3.2e-10,3.15e-05,2.05e-05,0.00857,22200000000.0,1330000000.0,1.533,-102.2
3.2e-10,3.15e-05,2.1e-05,0.00857,22200000000.0,1340000000.0,1.497,-101.9
3.2e-10,3.15e-05,2.15e-05,0.00857,22200000000.0,1350000000.0,1.462,-102.0
3.2e-10,3.15e-05,2.2e-05,0.00857,22100000000.0,1350000000.0,1.432,-102.1
3.2e-10,3.15e-05,2.25e-05,0.00857,22100000000.0,1350000000.0,1.389,-101.9
3.2e-10,3.15e-05,2.3e-05,0.00857,22000000000.0,1360000000.0,1.353,-101.8
3.2e-10,3.15e-05,2.35e-05,0.00857,22000000000.0,1360000000.0,1.319,-101.9
3.2e-10,3.15e-05,2.4e-05,0.00857,21900000000.0,1350000000.0,1.267,-101.7
3.2e-10,3.15e-05,2.45e-05,0.00857,21900000000.0,1350000000.0,1.228,-101.8
3.2e-10,3.15e-05,2.5e-05,0.00857,21900000000.0,1350000000.0,1.183,-101.4
3.2e-10,3.15e-05,2.55e-05,0.00857,21800000000.0,1350000000.0,1.14,-101.5
3.2e-10,3.15e-05,2.6e-05,0.00857,21800000000.0,1340000000.0,1.085,-101.5
3.2e-10,3.15e-05,2.65e-05,0.00857,21800000000.0,1330000000.0,1.036,-101.2
3.2e-10,3.15e-05,2.7e-05,0.00857,21700000000.0,1320000000.0,0.993,-101.2
3.2e-10,3.15e-05,2.75e-05,0.00857,21700000000.0,1310000000.0,0.936,-101.1
3.2e-10,3.15e-05,2.8e-05,0.00857,21700000000.0,1290000000.0,0.886,-101.0
3.2e-10,3.15e-05,2.85e-05,0.00857,21700000000.0,1290000000.0,0.831,-100.9
3.2e-10,3.15e-05,2.9e-05,0.00857,21600000000.0,1270000000.0,0.785,-100.9
3.2e-10,3.15e-05,2.95e-05,0.00857,21600000000.0,1250000000.0,0.725,-100.7
3.2e-10,3.15e-05,3e-05,0.00857,21600000000.0,1230000000.0,0.669,-100.7
3.2e-10,3.2e-05,1e-05,0.00855,23400000000.0,815000000.0,1.436,-98.82
3.2e-10,3.2e-05,5e-06,0.00855,24000000000.0,379000000.0,0.958,-95.53
3.2e-10,3.2e-05,5.5e-06,0.00855,23900000000.0,419000000.0,1.021,-95.67
3.2e-10,3.2e-05,6e-06,0.00855,23900000000.0,471000000.0,1.08,-96.49
3.2e-10,3.2e-05,6.5e-06,0.00855,23800000000.0,514000000.0,1.143,-96.3
3.2e-10,3.2e-05,7e-06,0.00855,23700000000.0,556000000.0,1.196,-94.8
3.2e-10,3.2e-05,7.5e-06,0.00855,23700000000.0,607000000.0,1.247,-97.03
3.2e-10,3.2e-05,8e-06,0.00855,23600000000.0,649000000.0,1.286,-96.9
3.2e-10,3.2e-05,8.5e-06,0.00855,23600000000.0,689000000.0,1.335,-97.59
3.2e-10,3.2e-05,9e-06,0.00855,23500000000.0,734000000.0,1.376,-97.68
3.2e-10,3.2e-05,9.5e-06,0.00855,23400000000.0,770000000.0,1.4,-98.96
3.2e-10,3.2e-05,1.05e-05,0.00855,23300000000.0,848000000.0,1.464,-99.14
3.2e-10,3.2e-05,1.1e-05,0.00855,23200000000.0,893000000.0,1.49,-99.06
3.2e-10,3.2e-05,1.15e-05,0.00855,23200000000.0,922000000.0,1.516,-99.07
3.2e-10,3.2e-05,1.2e-05,0.00855,23100000000.0,955000000.0,1.534,-99.69
3.2e-10,3.2e-05,1.25e-05,0.00855,23100000000.0,989000000.0,1.547,-99.64
3.2e-10,3.2e-05,1.3e-05,0.00855,23000000000.0,1030000000.0,1.558,-100.2
3.2e-10,3.2e-05,1.35e-05,0.00855,22900000000.0,1060000000.0,1.563,-100.2
3.2e-10,3.2e-05,1.4e-05,0.00855,22900000000.0,1090000000.0,1.557,-101.5
3.2e-10,3.2e-05,1.45e-05,0.00855,22800000000.0,1110000000.0,1.562,-101.7
3.2e-10,3.2e-05,1.5e-05,0.00855,22700000000.0,1130000000.0,1.565,-101.7
3.2e-10,3.2e-05,1.55e-05,0.00855,22700000000.0,1160000000.0,1.563,-101.4
3.2e-10,3.2e-05,1.6e-05,0.00855,22600000000.0,1180000000.0,1.552,-101.7
3.2e-10,3.2e-05,1.65e-05,0.00855,22600000000.0,1210000000.0,1.536,-101.7
3.2e-10,3.2e-05,1.7e-05,0.00855,22500000000.0,1230000000.0,1.524,-101.8
3.2e-10,3.2e-05,1.75e-05,0.00855,22500000000.0,1240000000.0,1.511,-101.8
3.2e-10,3.2e-05,1.8e-05,0.00855,22400000000.0,1260000000.0,1.496,-101.8
3.2e-10,3.2e-05,1.85e-05,0.00855,22300000000.0,1280000000.0,1.471,-102.0
3.2e-10,3.2e-05,1.9e-05,0.00855,22300000000.0,1300000000.0,1.449,-102.1
3.2e-10,3.2e-05,1.95e-05,0.00855,22200000000.0,1310000000.0,1.424,-102.0
3.2e-10,3.2e-05,2e-05,0.00855,22200000000.0,1320000000.0,1.398,-101.9
3.2e-10,3.2e-05,2.05e-05,0.00855,22100000000.0,1330000000.0,1.369,-102.0
3.2e-10,3.2e-05,2.1e-05,0.00855,22100000000.0,1340000000.0,1.347,-101.8
3.2e-10,3.2e-05,2.15e-05,0.00855,22000000000.0,1340000000.0,1.308,-102.0
3.2e-10,3.2e-05,2.2e-05,0.00855,22000000000.0,1350000000.0,1.278,-101.8
3.2e-10,3.2e-05,2.25e-05,0.00855,22000000000.0,1350000000.0,1.237,-101.9
3.2e-10,3.2e-05,2.3e-05,0.00855,21900000000.0,1360000000.0,1.199,-101.7
3.2e-10,3.2e-05,2.35e-05,0.00855,21900000000.0,1360000000.0,1.16,-101.6
3.2e-10,3.2e-05,2.4e-05,0.00855,21800000000.0,1360000000.0,1.121,-101.6
3.2e-10,3.2e-05,2.45e-05,0.00855,21800000000.0,1360000000.0,1.081,-101.5
3.2e-10,3.2e-05,2.5e-05,0.00855,21800000000.0,1350000000.0,1.032,-101.5
3.2e-10,3.2e-05,2.55e-05,0.00855,21700000000.0,1350000000.0,0.993,-101.3
3.2e-10,3.2e-05,2.6e-05,0.00855,21700000000.0,1340000000.0,0.938,-101.3
3.2e-10,3.2e-05,2.65e-05,0.00855,21700000000.0,1340000000.0,0.89,-101.2
3.2e-10,3.2e-05,2.7e-05,0.00855,21600000000.0,1330000000.0,0.845,-101.1
3.2e-10,3.2e-05,2.75e-05,0.00855,21600000000.0,1320000000.0,0.795,-100.9
3.2e-10,3.2e-05,2.8e-05,0.00855,21600000000.0,1300000000.0,0.742,-100.9
3.2e-10,3.2e-05,2.85e-05,0.00855,21500000000.0,1290000000.0,0.69,-100.8
3.2e-10,3.2e-05,2.9e-05,0.00855,21500000000.0,1280000000.0,0.638,-100.6
3.2e-10,3.2e-05,2.95e-05,0.00855,21500000000.0,1260000000.0,0.585,-100.5
3.2e-10,3.2e-05,3e-05,0.00855,21500000000.0,1250000000.0,0.537,-100.4
3.2e-10,3.25e-05,1e-05,0.00853,23200000000.0,792000000.0,1.247,-98.26
3.2e-10,3.25e-05,5e-06,0.00853,23800000000.0,360000000.0,0.763,-95.1
3.2e-10,3.25e-05,5.5e-06,0.00853,23800000000.0,405000000.0,0.832,-94.83
3.2e-10,3.25e-05,6e-06,0.00853,23700000000.0,453000000.0,0.889,-96.08
3.2e-10,3.25e-05,6.5e-06,0.00853,23700000000.0,500000000.0,0.948,-96.29
3.2e-10,3.25e-05,7e-06,0.00853,23600000000.0,544000000.0,1.006,-96.52
3.2e-10,3.25e-05,7.5e-06,0.00853,23500000000.0,588000000.0,1.058,-96.48
3.2e-10,3.25e-05,8e-06,0.00853,23500000000.0,629000000.0,1.098,-96.51
3.2e-10,3.25e-05,8.5e-06,0.00853,23400000000.0,672000000.0,1.152,-96.85
3.2e-10,3.25e-05,9e-06,0.00853,23400000000.0,712000000.0,1.187,-97.49
3.2e-10,3.25e-05,9.5e-06,0.00853,23300000000.0,755000000.0,1.228,-97.43
3.2e-10,3.25e-05,1.05e-05,0.00853,23200000000.0,835000000.0,1.289,-98.04
3.2e-10,3.25e-05,1.1e-05,0.00853,23100000000.0,868000000.0,1.3,-98.88
3.2e-10,3.25e-05,1.15e-05,0.00853,23000000000.0,910000000.0,1.322,-99.24
3.2e-10,3.25e-05,1.2e-05,0.00853,23000000000.0,942000000.0,1.341,-99.52
3.2e-10,3.25e-05,1.25e-05,0.00853,22900000000.0,972000000.0,1.372,-99.13
3.2e-10,3.25e-05,1.3e-05,0.00853,22900000000.0,1010000000.0,1.379,-99.14
3.2e-10,3.25e-05,1.35e-05,0.00853,22800000000.0,1050000000.0,1.379,-100.1
3.2e-10,3.25e-05,1.4e-05,0.00853,22700000000.0,1070000000.0,1.393,-98.77
3.2e-10,3.25e-05,1.45e-05,0.00853,22700000000.0,1100000000.0,1.398,-100.1
3.2e-10,3.25e-05,1.5e-05,0.00853,22600000000.0,1130000000.0,1.387,-100.7
3.2e-10,3.25e-05,1.55e-05,0.00853,22600000000.0,1160000000.0,1.384,-101.2
3.2e-10,3.25e-05,1.6e-05,0.00853,22500000000.0,1180000000.0,1.378,-100.9
3.2e-10,3.25e-05,1.65e-05,0.00853,22500000000.0,1200000000.0,1.373,-100.9
3.2e-10,3.25e-05,1.7e-05,0.00853,22400000000.0,1220000000.0,1.367,-101.0
3.2e-10,3.25e-05,1.75e-05,0.00853,22300000000.0,1230000000.0,1.349,-101.6
3.2e-10,3.25e-05,1.8e-05,0.00853,22300000000.0,1250000000.0,1.331,-101.6
3.2e-10,3.25e-05,1.85e-05,0.00853,22200000000.0,1270000000.0,1.31,-101.5
3.2e-10,3.25e-05,1.9e-05,0.00853,22200000000.0,1290000000.0,1.289,-101.5
3.2e-10,3.25e-05,1.95e-05,0.00853,22100000000.0,1300000000.0,1.266,-101.5
3.2e-10,3.25e-05,2e-05,0.00853,22100000000.0,1320000000.0,1.239,-101.7
3.2e-10,3.25e-05,2.05e-05,0.00853,22000000000.0,1320000000.0,1.212,-101.7
3.2e-10,3.25e-05,2.1e-05,0.00853,22000000000.0,1330000000.0,1.186,-101.4
3.2e-10,3.25e-05,2.15e-05,0.00853,21900000000.0,1340000000.0,1.156,-101.4
3.2e-10,3.25e-05,2.2e-05,0.00853,21900000000.0,1350000000.0,1.121,-101.5
3.2e-10,3.25e-05,2.25e-05,0.00853,21900000000.0,1350000000.0,1.09,-101.3
3.2e-10,3.25e-05,2.3e-05,0.00853,21800000000.0,1360000000.0,1.048,-101.4
3.2e-10,3.25e-05,2.35e-05,0.00853,21800000000.0,1360000000.0,1.006,-101.4
3.2e-10,3.25e-05,2.4e-05,0.00853,21700000000.0,1360000000.0,0.968,-101.3
3.2e-10,3.25e-05,2.45e-05,0.00853,21700000000.0,1360000000.0,0.929,-101.1
3.2e-10,3.25e-05,2.5e-05,0.00853,21700000000.0,1350000000.0,0.881,-101.2
3.2e-10,3.25e-05,2.55e-05,0.00853,21600000000.0,1350000000.0,0.837,-101.1
3.2e-10,3.25e-05,2.6e-05,0.00853,21600000000.0,1350000000.0,0.794,-101.0
3.2e-10,3.25e-05,2.65e-05,0.00853,21600000000.0,1340000000.0,0.751,-100.9
3.2e-10,3.25e-05,2.7e-05,0.00853,21500000000.0,1330000000.0,0.706,-100.7
3.2e-10,3.25e-05,2.75e-05,0.00853,21500000000.0,1330000000.0,0.649,-100.7
3.2e-10,3.25e-05,2.8e-05,0.00853,21500000000.0,1320000000.0,0.601,-100.6
3.2e-10,3.25e-05,2.85e-05,0.00853,21400000000.0,1300000000.0,0.551,-100.2
3.2e-10,3.25e-05,2.9e-05,0.00853,21400000000.0,1290000000.0,0.5,-99.68
3.2e-10,3.25e-05,2.95e-05,0.00853,21400000000.0,1270000000.0,0.451,-100.5
3.2e-10,3.25e-05,3e-05,0.00853,21400000000.0,1260000000.0,0.398,-100.0
3.2e-10,3.3e-05,1e-05,0.00851,23100000000.0,774000000.0,1.067,-97.39
3.2e-10,3.3e-05,5e-06,0.00851,23700000000.0,342000000.0,0.577,-93.36
3.2e-10,3.3e-05,5.5e-06,0.00851,23600000000.0,386000000.0,0.639,-94.32
3.2e-10,3.3e-05,6e-06,0.00851,23600000000.0,433000000.0,0.701,-95.34
3.2e-10,3.3e-05,6.5e-06,0.00851,23500000000.0,477000000.0,0.765,-95.2
3.2e-10,3.3e-05,7e-06,0.00851,23400000000.0,523000000.0,0.817,-95.82
3.2e-10,3.3e-05,7.5e-06,0.00851,23400000000.0,562000000.0,0.868,-95.23
3.2e-10,3.3e-05,8e-06,0.00851,23300000000.0,609000000.0,0.913,-96.04
3.2e-10,3.3e-05,8.5e-06,0.00851,23300000000.0,651000000.0,0.96,-95.76
3.2e-10,3.3e-05,9e-06,0.00851,23200000000.0,694000000.0,1.002,-97.04
3.2e-10,3.3e-05,9.5e-06,0.00851,23200000000.0,736000000.0,1.045,-96.8
3.2e-10,3.3e-05,1.05e-05,0.00851,23000000000.0,816000000.0,1.099,-97.33
3.2e-10,3.3e-05,1.1e-05,0.00851,23000000000.0,853000000.0,1.127,-97.76
3.2e-10,3.3e-05,1.15e-05,0.00851,22900000000.0,889000000.0,1.147,-98.36
3.2e-10,3.3e-05,1.2e-05,0.00851,22900000000.0,926000000.0,1.167,-98.48
3.2e-10,3.3e-05,1.25e-05,0.00851,22800000000.0,961000000.0,1.192,-98.84
3.2e-10,3.3e-05,1.3e-05,0.00851,22700000000.0,992000000.0,1.207,-98.35
3.2e-10,3.3e-05,1.35e-05,0.00851,22700000000.0,1020000000.0,1.218,-98.73
3.2e-10,3.3e-05,1.4e-05,0.00851,22600000000.0,1060000000.0,1.212,-99.76
3.2e-10,3.3e-05,1.45e-05,0.00851,22600000000.0,1080000000.0,1.228,-98.8
3.2e-10,3.3e-05,1.5e-05,0.00851,22500000000.0,1110000000.0,1.224,-100.3
